"Ruschig, In re, 343 F.2d 965, 145 USPQ 274 (CCPA 1965)",1965
"Nolden, Ex parte, 149 USPQ 378 (Bd. Pat. App. & Inter. 1965)",1965
"Morse v. Porter, 155 USPQ 280 (Bd. Pat. Inter. 1965)",1965
"Larson, In re, 340 F.2d 965, 144 USPQ 347 (CCPA 1965)",1965
"Lancaster, Ex parte, 151 USPQ 713, 1966 C.D. 20, 833 O.G. 8 (Bd. App. 1965)",1965
"Irons, In re, 340 F.2d 974, 144 USPQ 351 (CCPA 1965)",1965
"Hughes, In re, 345 F.2d 184, 145 USPQ 467 (CCPA 1965)",1965
"Huber, Ex parte, 148 USPQ 447 (Bd. Pat. App. & Inter. 1965)",1965
"Hitchings, In re, 342 F.2d 80, 144 USPQ 637 (CCPA 1965)",1965
"Hilton, Ex parte, 148 USPQ 356 (Bd. App. 1965)",1965
"Hazeltine Research Inc. v. Brenner, 382 U.S. 252, 147 USPQ 429 (1965)",1965
"Foster, In re, 343 F.2d 980, 145 USPQ 166 (CCPA 1965)",1965
"Folkers, In re, 344 F.2d 970, 145 USPQ 390 (CCPA 1965)",1965
"Dunn, In re, 349 F.2d 433, 146 USPQ 479 (CCPA 1965)",1965
"Corneil, In re, 347 F.2d 563, 145 USPQ 702 (CCPA 1965)",1965
"Blumcraft of Pittsburgh v. Ladd, 238 F. Supp. 648, 144 USPQ 562 (D.D.C. 1965)",1965
"Bandel, In re, 348 F.2d 563, 146 USPQ 389 (CCPA 1965)",1965
"Appeal No. 315-40, Ex Parte, 152 USPQ 71 (Bd. App. 1965)",1965
"Appeal No 239-48, 151 USPQ 711, 1966 C.D. 22, 833 O.G. 10 (Bd. App. 1965)",1965
"Appeal No. 194-38, 152 USPQ 70, 1955 C.D. 31 (Bd. App. 1965)",1965
"Anderson v. Crowther, 152 USPQ 504 (Bd. Pat. Inter. 1965)",1965
"Akron Brass Co. v. Elkhart Brass Mfg. Co., Inc., 353 F.2d 704, 147 USPQ 301 (7th Cir. 1965)",1965
"Zimmerley, Ex parte, 153 USPQ 367 (Bd. App. 1966)",1966
"Wetterau, In re, 356 F.2d 556, 148 USPQ 499 (CCPA 1966)",1966
"Utschig, Ex parte, 156 USPQ 156 (Bd. App. 1966)",1966
"United States v. Adams, 383 U.S. 39, 148 USPQ 479 (1966)",1966
"Tomlinson, In re, 363 F.2d 928, 150 USPQ 623 (CCPA 1966)",1966
"Stalego, Ex parte, 154 USPQ 52 (Bd. App. 1966)",1966
"Ruskin, In re, 354 F.2d 395, 148 USPQ 221 (CCPA 1966)",1966
"Protein Found., Inc. v. Brenner, 260 F. Supp 519, 151 USPQ 561 (D.D.C. 1966)",1966
"Molins, In re, 368 F.2d 258, 151 USPQ 570 (CCPA 1966)",1966
"Marinissen, Ex parte, 155 USPQ 528, 842 O.G. 528 (Bd. App. 1966)",1966
"Land, In re, 368 F.2d 866, 151 USPQ 621 (CCPA 1966)",1966
"I.C.E. Corp. v. Armco Steel Corp., 250 F. Supp 738, 148 USPQ 537 (S.D.N.Y. 1966)",1966
"Hostettler, In re, 356 F.2d 562, 148 USPQ 514 (CCPA 1966)",1966
"Honn, In re, 364 F.2d 454, 150 USPQ 652 (CCPA 1966)",1966
"Hilmer, In re, 359 F.2d 859, 149 USPQ 480 (CCPA 1966)",1966
"Griswold, In re, 365 F.2d 834, 150 USPQ 804 (CCPA 1966)",1966
"Graham v. John Deere, 383 U.S. 1, 148 USPQ 459 (1966)",1966
"Gould v. Schawlow, 363 F.2d 908, 150 USPQ 634 (CCPA 1966)",1966
"Engelhardt v. Judd, 369 F.2d 408, 151 USPQ 732 (CCPA 1966)",1966
"Edge, In re, 359 F.2d 896, 149 USPQ 556 (CCPA 1966)",1966
"Davis Harvester Co., Inc. v. Long Mfg. Co., 252 F. Supp. 989, 149 USPQ 420 (E.D.N.C. 1966)",1966
"Dailey, In re, 357 F.2d 669, 149 USPQ 47 (CCPA 1966)",1966
"Cofer, In re, 354 F.2d 664, 148 USPQ 268 (CCPA 1966)",1966
"Clinical Products Ltd. v. Brenner, 255 F. Supp. 131, 149 USPQ 475 (D.D.C. 1966)",1966
"Clarke, In re, 356 F.2d 987, 148 USPQ 665 (CCPA 1966)",1966
"Clamp, In re, 151 USPQ 423 (Comm’r Pat. 1966)",1966
"Chapman, In re, 357 F.2d 418, 148 USPQ 711 (CCPA 1966)",1966
"Cataphote Corp. v. Desoto Chem. Coatings, Inc., 356 F.2d 24, 148 USPQ 229 (9th Cir. 1966)",1966
"Bridgeford, In re, 357 F.2d 679, 149 USPQ 55 (CCPA 1966)",1966
"Brenner v. Manson, 383 U.S. 519, 148 USPQ 689 (1966)",1966
"Bowers, In re, 359 F.2d 886, 149 USPQ 570 (CCPA 1966)",1966
"Bosy, In re, 360 F.2d 972, 149 USPQ 789 (CCPA 1966)",1966
"Blake, In re, 358 F.2d 750, 149 USPQ 217 (CCPA 1966)",1966
"American Infra-Red Radiant Co. v. Lambert Indus., 360 F.2d 977, 149 USPQ 722 (8th Cir. 1966)",1966
"Affidavit Filed After Final Rejection, In re, 152 USPQ 292, 1966 C.D. 53 (Comm’r Pat. 1966)",1966
"Wiechert, In re, 370 F.2d 927, 152 USPQ 247 (CCPA 1967)",1967
"Warner, In re, 379 F.2d 1011, 154 USPQ 173 (CCPA 1967)",1967
"Wagner, In re, 371 F.2d 877, 152 USPQ 552 (CCPA 1967),",1967
"Steppan, In re, 394 F.2d 1013, 156 USPQ 143 (CCPA 1967)",1967
"Ruschig, In re, 379 F.2d 990, 154 USPQ 118 (CCPA 1967)",1967
"Pottier, In re, 376 F.2d 328, 153 USPQ 407 (CCPA 1967)",1967
"Platner, In re, 155 USPQ 222 (Comm’r Pat. 1967)",1967
"Monsanto Co. v. Kamp, 269 F. Supp 818, 154 USPQ 259 (D.D.C. 1967)",1967
"Lund, In re, 376 F.2d 982, 153 USPQ 625 (CCPA 1967)",1967
"Lindell, In re, 385 F.2d 453, 155 USPQ 521 (CCPA 1967)",1967
"Knohl, In re, 386 F.2d 476, 155 USPQ 586 (CCPA 1967)",1967
"Klumb, Ex parte, 159 USPQ 694 (Bd. App. 1967)",1967
"Kirk, In re, 376 F.2d 936, 153 USPQ 48 (CCPA 1967)",1967
"Kaghan, In re, 387 F.2d 398, 156 USPQ 130 (CCPA 1967)",1967
"Jones, In re, 373 F.2d 1007, 153 USPQ 77 (CCPA 1967)",1967
"Joly, In re, 376 F.2d 906, 153 USPQ 45 (CCPA 1967)",1967
"Hruby, In re, 373 F.2d 997, 153 USPQ 61 (CCPA 1967)",1967
"Herr, In re, 377 F.2d 610, 153 USPQ 548 (CCPA 1967)",1967
"Hellbaum, In re, 371 F.2d 1022, 152 USPQ 571 (CCPA 1967)",1967
"Gershon, In re, 372 F.2d 535, 152 USPQ 602 (CCPA 1967)",1967
"Gazave, In re, 379 F.2d 973, 154 USPQ 92 (CCPA 1967)",1967
"Fong, In re, 378 F.2d 977, 154 USPQ 25 (CCPA 1967)",1967
"Dunki, Ex parte, 153 USPQ 678 (Bd. App. 1967)",1967
"Cloud v. Standard Packaging Corp., 376 F.2d 384, 153 USPQ 317 (7th Cir. 1967)",1967
"Casey, In re, 370 F.2d 576, 152 USPQ 235 (CCPA 1967)",1967
"Braithwaite, In re, 379 F.2d 594, 154 USPQ 29 (CCPA 1967)",1967
"Bowser Inc. v. United States, 388 F.2d 346, 156 USPQ 406 (Ct. Cl. 1967)",1967
"Blum, In re, 374 F.2d 904, 153 USPQ 177 (CCPA 1967)",1967
"Autogiro Co. of America v. United States, 384 F.2d 391,155 USPQ 697 (Ct. Cl. 1967)",1967
"Argoudelis, Ex parte, 157 USPQ 437 (Bd. App. 1967)",1967
"Wu v. Jucker, 167 USPQ 467 (Bd. Pat. Inter. 1968)",1968
"Tarczy-Hornoch, In re, 397 F.2d 856, 158 USPQ 141 (CCPA 1968)",1968
"Sticker Indus. Supply Corp. v. Blaw-Knox Co., 405 F.2d 90, 160 USPQ 177 (7th Cir. 1968)",1968
"Schneller, In re, 397 F.2d 350, 158 USPQ 210 (CCPA 1968)",1968
"Reeves Bros., Inc. v. U.S. Laminating Corp., 282 F. Supp. 118, 157 USPQ 235 (E.D. N.Y. 1968)",1968
"Rainer, In re, 390 F.2d 771, 156 USPQ 334 (CCPA 1968)",1968
"Preda, In re, 401 F.2d 825, 159 USPQ 342 (CCPA 1968)",1968
"Noznick, In re, 391 F.2d 946, 157 USPQ 266 (CCPA 1968)",1968
"Naquin, In re, 398 F.2d 863, 158 USPQ 317 (CCPA 1968)",1968
"Lemelson, In re, 397 F.2d 1006, 158 USPQ 275 (CCPA 1968)",1968
"Klesper, In re, 397 F.2d 882, 158 USPQ 256 (CCPA 1968)",1968
"Kanter, In re, 399 F.2d 249, 158 USPQ 331 (CCPA 1968)",1968
"Jentoft, In re, 392 F.2d 633, 157 USPQ 363 (CCPA 1968)",1968
"International Glass Co. v. United States, 408 F.2d 395, 159 USPQ 434 (Ct. Cl. 1968)",1968
"Hoeksema, In re, 399 F.2d 269, 158 USPQ 596 (CCPA 1968)",1968
"Henriksen, In re, 399 F.2d 253, 158 USPQ 224 (CCPA 1968)",1968
"Harwood, In re, 390 F.2d 985, 156 USPQ 673 (CCPA 1968)",1968
"General Elec. v. Brenner, 407 F.2d 1258, 159 USPQ 335 (D.C. Cir. 1968)",1968
"Fredkin v. Irasek, 397 F.2d 342, 158 USPQ 280 (CCPA 1968)",1968
"Eckel, In re, 393 F.2d 848, 157 USPQ 415 (CCPA 1968)",1968
"Eastwood, Ex parte, 163 USPQ 316 (Bd. App. 1968)",1968
"Defano, In re, 392 F.2d 280, 157 USPQ 192 (CCPA 1968)",1968
"Collier, In re, 397 F.2d 1003, 158 USPQ 266 (CCPA 1968)",1968
"Chemithon Corp. v. Procter & Gamble Co., 287 F. Supp 291, 159 USPQ 139 (D. Md. 1968)",1968
"Brenner v. State of Israel, 400 F.2d 789, 158 USPQ 584 (D.C. Cir. 1968)",1968
"Beik, Ex parte, 161 USPQ 795 (Bd. App. 1968)",1968
"Appeal, Decided 9/3/68, Ex parte, 866 O.G. 16 (Bd. App. 1968)",1968
"Amphenol Corp. v. Gen’l Time Corp., 397 F.2d 431, 158 USPQ 113 (7th Cir. 1968)",1968
"Adler v. Kluver, 159 USPQ 511 (Bd. Pat. Inter. 1968)",1968
"White, In re, 405 F.2d 904, 160 USPQ 417 (CCPA 1969)",1969
"Weber, In re, 405 F.2d 1403, 160 USPQ 549 (CCPA 1969)",1969
"Thorington, In re, 418 F.2d 528, 163 USPQ 644 (CCPA 1969)",1969
"Sponnoble, In re, 405 F.2d 578, 160 USPQ 237 (CCPA 1969)",1969
"Richman, In re, 409 F.2d 269, 161 USPQ 359 (CCPA 1969)",1969
"Prater, In re, 415 F.2d 1393, 162 USPQ 541 (CCPA 1969)",1969
"Pilkington, In re, 411 F.2d 1345, 162 USPQ 145 (CCPA 1969)",1969
"Newton, In re, 414 F.2d 1400, 163 USPQ 34 (CCPA 1969)",1969
"Miller, In re, 418 F.2d 1392, 164 USPQ 46 (CCPA 1969)",1969
"Metcalfe, In re, 410 F.2d 1378, 161 USPQ 789 (CCPA 1969)",1969
"Mayewsky, In re, 860 F.2d 430, 162 USPQ 86 (E.D. Va. 1969)",1969
"Mathews, In re, 408 F.2d 1393, 161 USPQ 276 (CCPA 1969)",1969
"Maloney, In re, 411 F.2d 1321, 162 USPQ 98 (CCPA 1969)",1969
"Kistler v. Weber, 412 F.2d 280, 162 USPQ 214 (CCPA 1969)",1969
"Hoeschele, In re, 406 F.2d 1403, 160 USPQ 809 (CCPA 1969)",1969
"Hafner, In re, 410 F.2d 1403, 161 USPQ 783 (CCPA 1969)",1969
"Frilette, In re, 412 F.2d 164, 162 USPQ 163 (CCPA 1969)",1969
"Flint, In re, 411 F.2d 1353, 162 USPQ 228 (CCPA 1969)",1969
"Facius, In re, 408 F.2d 1396, 161 USPQ 294 (CCPA 1969)",1969
"Deep Welding, Inc. v. Sciaky Bros., 417 F.2d 1227, 163 USPQ 144 (7th Cir. 1969)",1969
"Craig, In re, 411 F.2d 1333, 162 USPQ 157 (CCPA 1969)",1969
"Buting, In re, 418 F.2d 540, 163 USPQ 689 (CCPA 1969)",1969
"Bozek, In re, 416 F.2d 1385, 163 USPQ 545(CCPA 1969))",1969
"Bernhart, In re, 417 F.2d 1395, 163 USPQ 611 (CCPA 1969)",1969
"Anthony, In re, 414 F. 2d 1383, 162 USPQ 594 (CCPA 1969)",1969
"Anderson’s-Black Rock, Inc. v. Pavement Salvage Co., 396 U.S. 57, 163 USPQ 673 (1969)",1969
"Yale, In re, 434 F.2d 66, 168 USPQ 46 (CCPA 1970)",1970
"Wilson, In re, 424 F.2d 1382, 165 USPQ 494 (CCPA 1970)",1970
"Wakefield, In re, 422 F.2d 897, 164 USPQ 636 (CCPA 1970)",1970
"Vogel, In re, 422 F.2d 438, 164 USPQ 619 (CCPA 1970)",1970
"Strong v. General Electric Co., 434 F.2d 1042, 168 USPQ 8 (5th Cir. 1970)",1970
"Skrivan, In re, 427 F.2d 801, 166 USPQ 85 (CCPA 1970)",1970
"Shaffer Tool Works v. Joy Mfg. Co., 687 F. Supp 80, 167 USPQ 170 (S.D. Tex. 1970)",1970
"Searles, In re, 422 F.2d 431, 164 USPQ 623 (CCPA 1970)",1970
"Robins, In re, 429 F.2d 452, 166 USPQ 552 (CCPA 1970)",1970
"Norton v. Curtiss, 433 F.2d 779, 167 USPQ 532 (CCPA 1970)",1970
"Nelson, In re, 420 F.2d 1079, 164 USPQ 458 (CCPA 1970)",1970
"Musgrave, In re, 431 F.2d 882, 167 USPQ 280 (CCPA 1970)",1970
"MacMillan v. Moffett, 432 F.2d 1237, 167 USPQ 550 (CCPA 1970)",1970
"Katz, In re, 467 F.2d 939, 167 USPQ 487 (CCPA 1970)",1970
"Irish, In re, 433 F.2d 1342, 167 USPQ 764 (CCPA 1970)",1970
"Houghton, In re, 433 F.2d 820, 167 USPQ 687 (CCPA 1970)",1970
"Hoch, In re, 428 F.2d 1341, 166 USPQ 406 (CCPA 1970)",1970
"Hammack, In re, 427 F.2d 1384, 166 USPQ 209 (CCPA 1970)",1970
"Hammack, In re, 427 F.2d 1378, 166 USPQ 204 (CCPA 1970)",1970
"Halleck, In re, 422 F.2d 911, 164 USPQ 647 (CCPA 1970)",1970
"Hadco Products, Inc., v. Lighting Corp. of America, Inc., 312 F.Supp 1173, 165 USPQ 496 (E.D. Pa 1970)",1970
"Garret Corp. v. United States, 422 F.2d 874, 164 USPQ 521 (Ct. Cl. 1970)",1970
"Gardner, In re, 427 F.2d 786, 166 USPQ 138 (CCPA 1970)",1970
"Fisher, In re, 427 F.2d 833, 166 USPQ 18 (CCPA 1970)",1970
"Eltgroth, In re, 419 F.2d 918, 164 USPQ 221 (CCPA 1970)",1970
"Doll, In re, 419 F.2d 925, 164 USPQ 218 (CCPA 1970)",1970
"DeSeversky v. Brenner, 424 F.2d 857, 164 USPQ 495 (D.C. Cir. 1970)",1970
"Delgar Inc. v. Schuyler, 172 USPQ 513 (D.D.C. 1970)",1970
"Continental Can Co., Inc. v. Schuyler, 326 F. Supp 283, 168 USPQ 625 (D.D.C. 1970)",1970
"Carter-Wallace, Inc. v. Riverton Labs., Inc., 433 F.2d 1034, 167 USPQ 656 (2d Cir. 1970)",1970
"Brower, In re, 433 F.2d 813, 167 USPQ 684 (CCPA 1970)",1970
"Borkowski, In re, 422 F.2d 904, 164 USPQ 642 (CCPA 1970)",1970
"Bergstrom, In re, 427 F.2d 1394, 166 USPQ 256 (CCPA 1970)",1970
"Argoudelis, In re, 434 F.2d 1390, 168 USPQ 99 (CCPA 1970)",1970
"Ahlert, In re, 424 F.2d 1088, 165 USPQ 418 (CCPA 1970)",1970
"Ziegler, In re, 443 F.2d 1211, 170 USPQ 129 (CCPA 1971)",1971
"Tucker v. Natta, 171 USPQ 494 (Bd. Pat. Inter. 1971)",1971
"Tiffin, In re, 448 F.2d 791, 171 USPQ 294 (CCPA 1971)",1971
"Tiffin, In re, 443 F.2d 394, 170 USPQ 88 (CCPA 1971)",1971
"Talbott, In re, 443 F.2d 1397, 170 USPQ 281 (CCPA 1971)",1971
"Swinehart, In re, 439 F.2d 210, 169 USPQ 226 (CCPA 1971)",1971
"Swet, In re, 145 F.2d 631, 172 USPQ 72 (CCPA 1971)",1971
"Susi, In re, 440 F.2d 442, 169 USPQ 423 (CCPA 1971)",1971
"Stryker, In re, 435 F.2d 1340, 168 USPQ 372 (CCPA 1971)",1971
"Stemniski, In re, 444 F.2d 581, 170 USPQ 343 (CCPA 1971)",1971
"Scudder, Ex parte, 169 USPQ 814 (Bd. App. 1971)",1971
"Saunders, In re, 444 F.2d 599, 170 USPQ 213 (CCPA 1971)",1971
"Russell, In re, 439 F.2d 1228, 169 USPQ 426 (CCPA 1971)",1971
"Reynolds, In re, 443 F.2d 384, 170 USPQ 94 (CCPA 1971)",1971
"Palmer, In re, 451 F.2d 1100, 172 USPQ 126 (CCPA 1971)",1971
"Oda, In re, 443 F.2d 1200, 170 USPQ 268 (CCPA 1971)",1971
"Moore, In re, 444 F.2d 572, 170 USPQ 260 (CCPA 1971)",1971
"Moore, In re, 439 F.2d 1232, 169 USPQ 236 (CCPA 1971)",1971
"Miller, In re, 441 F.2d 689, 169 USPQ 597 (CCPA 1971)",1971
"McLaughlin, In re, 443 F.2d 1392, 170 USPQ 209 (CCPA 1971)",1971
"Marzocchi, In re, 439 F.2d 220, 169 USPQ 367 (CCPA 1971)",1971
"Magnetics v. Arnold Eng’g Co., 438 F.2d 72, 168 USPQ 392 (7th Cir. 1971)",1971
"Lukach, In re, 442 F.2d 967, 169 USPQ 795 (CCPA 1971)",1971
"Ludtke, In re, 441 F.2d 660, 169 USPQ 563 (CCPA 1971)",1971
"Lapworth, In re, 451 F.2d 1094, 172 USPQ 129 (CCPA 1971)",1971
"Knell v. Muller, 174 USPQ 460 (Comm’r Pat. 1971)",1971
"Khusid, Ex parte, 174 USPQ 59 (Bd. App. 1971)",1971
"Justus v. Appenzeller, 177 USPQ 332 (Bd. Pat. Inter. 1971)",1971
"Intermountain Research and Eng’g Co. v. Hercules, Inc., 171 USPQ 577 (C.D. Cal. 1971)",1971
"Hobbs v. United States, 451 F.2d 849, 171 USPQ 713 (5th Cir. 1971)",1971
"Hengehold, In re, 440 F.2d 1395, 169 USPQ 473 (CCPA 1971)",1971
"Hageman, Ex parte, 179 USPQ 747 (Bd. App. 1971)",1971
"Gibbs, In re, 437 F.2d 486, 168 USPQ 578 (CCPA 1971)",1971
"Ghiron, In re, 442 F.2d 985, 169 USPQ 723 (CCPA 1971)",1971
"Garfinkel, In re, 437 F.2d 1000, 168 USPQ 659 (CCPA 1971)",1971
"Fouche, In re, 439 F.2d 1237, 169 USPQ 429 (CCPA 1971)",1971
"Fields v. Conover, 443 F.2d 1386, 170 USPQ 276 (CCPA 1971)",1971
"Elmwood Liquid Prod., Inc. v. Singleton Packing Corp., 328 F. Supp 974, 170 USPQ 398 (M.D. Fla. 1971)",1971
"Cook, In re, 439 F.2d 730, 169 USPQ 298 (CCPA 1971)",1971
"Cohn, In re, 438 F.2d 984, 169 USPQ 95 (CCPA 1971)",1971
"Clark, Ex parte, 174 USPQ 40 (Bd. App. 1971)",1971
"Cavanagh, In re, 436 F.2d 491, 168 USPQ 466 (CCPA 1971)",1971
"Boon, In re, 439 F.2d 724 (CCPA 1971)",1971
"Blonder-Tongue Labs., Inc. v. Univ. of Ill., Foundation, 402 U.S. 313, 169 USPQ 513 (1971)",1971
"Barr, In re, 444 F.2d 588, 170 USPQ 330 (CCPA 1971)",1971
"Ackermann, In re, 444 F.2d 1172, 170 USPQ 340 (CCPA 1971)",1971
"Whittle, In re, 454 F.2d 1193, 172 USPQ 535 (CCPA 1972)",1972
"Wells v. Fremont, 177 USPQ 22 (Bd. Pat. Inter. 1972)",1972
"Van Langenhoven, In re, 458 F.2d 132, 173 USPQ 426 (CCPA 1972)",1972
"Smith, In re, 458 F.2d 1389, 173 USPQ 679 (CCPA 1972)",1972
"Sampson v. Ampex Corp., 463 F.2d 1042, 174 USPQ 417 (2d Cir. 1972)",1972
"Penn Yan Boats, Inc. v. Sea Lark Boats Inc., 359 F. Supp 948, 175 USPQ 260 (S.D. Fla. 1972)",1972
"Parker v. Frilette, 462 F.2d 544, 174 USPQ 321 (CCPA 1972)",1972
"Pantzer, Ex parte, 176 USPQ 141 (Bd App. 1972)",1972
"Mraz, In re, 455 F.2d 1069, 173 USPQ 25 (CCPA 1972)",1972
"Martin v. Johnson, 454 F.2d 746, 172 USPQ 391 (CCPA 1972)",1972
"Mantell, In re, 454 F.2d 1398, 172 USPQ 530 (CCPA 1972)",1972
"Lintner, In re, 458 F.2d 1013, 173 USPQ 560 (CCPA 1972)",1972
"Lindner, In re, 457 F.2d 506, 173 USPQ 356 (CCPA 1972)",1972
"Langer v. Kaufman, 465 F.2d 915, 175 USPQ 172 (CCPA 1972)",1972
"Langer, In re, 465 F.2d 896, 175 USPQ 169 (CCPA 1972)",1972
"Lange v. Comm’r, 352 F. Supp 166, 176 USPQ 162 (D. D.C. 1972)",1972
"Gottschalk v. Benson, 409 U.S. 63, 175 USPQ 673 (1972)",1972
"Forman, In re, 463 F.2d 1125, 175 USPQ 12 (CCPA 1972)",1972
"Cogar v. Schuyler, 464 F.2d 747, 173 USPQ 389 (D.C. Cir. 1972)",1972
"Coca-Cola Co. v. Gemini Rising Inc., 346 F. Supp. 1183, 175 USPQ 56 (E.D.N.Y. 1972)",1972
"Clark, In re, 457 F.2d 1004, 173 USPQ 359 (CCPA 1972)",1972
"Chromalloy American Corp. v. Alloy Surfaces Co., 339 F.Supp 859, 173 USPQ 295 (D. Del. 1972)",1972
"Brown, In re, 459 F.2d 531, 173 USPQ 685 (CCPA 1972)",1972
"Armour & Co. v. Swift & Co., 466 F.2d 767, 175 USPQ 70 (7th Cir. 1972)",1972
"Zechnall, Ex parte, 194 USPQ 461 (Bd. App. 1973)",1973
"Wiggins, In re, 488 F.2d 538, 179 USPQ 421 (CCPA 1973)",1973
"Varga, Ex Parte, 189 USPQ 209 (Bd. App. 1973)",1973
"Tangsrud, In re, 184 USPQ 746 (Comm’r Pat. 1973)",1973
"Sylgab Steel & Wire Corp. v. Imoco-Gateway Corp., 357 F. Supp 657, 178 USPQ 22 (N.D. Ill. 1973)",1973
"Striker, In re, 182 USPQ 507 (Comm’r Pat. 1973)",1973
"Smythe, In re, 480 F.2d 1376, 178 USPQ 279 (CCPA 1973)",1973
"Skil Corp. v. Rockwell Manufacturing Co., 358 F. Supp. 1257, 178 USPQ 562 (N.D. Ill. 1973)",1973
"Roberts, In re, 470 F.2d 1399, 176 USPQ 313 (CCPA 1973)",1973
"Robbins Co. v. Lawrence Mfg. Co., 482 F.2d 426, 178 USPQ 577 (9th Cir. 1973)",1973
"Plumb, In re, 470 F.2d 1403, 176 USPQ 323 (CCPA 1973)",1973
"Plastic Contact Lens Co. v. Gottschalk, 484 F.2d 837, 179 USPQ 262 (D.C. Cir. 1973)",1973
"Osmond, Ex parte, 191 USPQ 334 (Bd. App. 1973)",1973
"Noznick, In re, 478 F.2d 1260, 178 USPQ 43 (CCPA 1973)",1973
"Nievelt, In re, 482 F.2d 965, 179 USPQ 224 (CCPA 1973)",1973
"Mageli, In re, 470 F.2d 1380, 176 USPQ 305 (CCPA 1973)",1973
"Luck, In re, 476 F.2d 650, 177 USPQ 523 (CCPA 1973)",1973
"Kuehl, In re, 425 F.2d 658, 177 USPQ 250 (CCPA 1973)",1973
"Knowlton, In re, 481 F.2d 1357, 178 USPQ 486 (CCPA 1973)",1973
"Knapp v. Anderson, 477 F.2d 588, 177 USPQ 688 (CCPA 1973)",1973
"Kawai v. Metlesics, 480 F.2d 880, 178 USPQ 158 (CCPA 1973)",1973
"Hiatt v. Ziegler, 179 USPQ 757 (Bd. Pat. Inter. 1973)",1973
"Hellsund, In re, 474 F.2d 1307, 177 USPQ 170 (CCPA 1973)",1973
"Hawkins, In re, 486 F.2d 577, 179 USPQ 167 (CCPA 1973)",1973
"Hawkins, In re, 486 F.2d 579, 179 USPQ 163 (CCPA 1973)",1973
"Hawkins, In re, 486 F.2d 569, 179 USPQ 157 (CCPA 1973)",1973
"Gunn v. Bosch, 181 USPQ 758 (Bd. Pat. Inter. 1973)",1973
"Greer, In re, 484 F.2d 488, 179 USPQ 301 (CCPA 1973)",1973
"Gardner, In re, 475 F.2d 1389, 177 USPQ 396 (CCPA 1973)",1973
"Fox, In re, 471 F.2d 1405, 176 USPQ 340 (CCPA 1973)",1973
"Fielder, In re, 471 F.2d 640, 176 USPQ 300 (CCPA 1973)",1973
"Eynde, In re, 480 F.2d 1364, 178 USPQ 470 (CCPA 1973)",1973
"Ellis, In re, 476 F.2d 1370, 177 USPQ 526 (CCPA 1973)",1973
"Echerd, In re, 471 F.2d 632, 176 USPQ 321 (CCPA 1973)",1973
"Doyle, In re, 482 F.2d 1385, 179 USPQ 227 (CCPA 1973)",1973
"De Seversky, In re, 474 F.2d 671, 177 USPQ 144 (CCPA 1973)",1973
"Dart Indus. v. E.I. du Pont de Nemours & Co., 489 F.2d 1359, 179 USPQ 392 (7th Cir. 1973)",1973
"Dale Electronics Inc. v. R.C.L. Electronics, 488 F.2d 382, 180 USPQ 225 (1st Cir. 1973)",1973
"Cormany, In re, 476 F.2d 998, 177 USPQ 450 (CCPA 1973)",1973
"Comstock, In re, 481 F.2d 905, 178 USPQ 616 (CCPA 1973)",1973
"Brown, In re, 477 F.2d 946, 177 USPQ 691 (CCPA 1973)",1973
"Brandstadter, In re, 484 F.2d 1395, 179 USPQ 286 (CCPA 1973)",1973
"Bass, In re, 474 F.2d 1276, 177 USPQ 178 (CCPA 1973)",1973
"Anderson, In re, 471 F.2d 1237, 176 USPQ 331 (CCPA 1973)",1973
"Young v. Dworkin, 489 F.2d 1277, 180 USPQ 388 (CCPA 1974)",1974
"Yarn Processing Patent Validity Litigation, 183 USPQ 65 (5th Cir. 1974)",1974
"Yardley, In re, 493 F.2d 1389, 181 USPQ 331 (CCPA 1974)",1974
"Waymouth, In re, 499 F.2d 1273, 182 USPQ 290 (CCPA 1974)",1974
"Waymouth, In re, 486 F.2d 1058, 179 USPQ 627 (CCPA 1974)",1974
"Wadlinger, In re, 496 F.2d 1200, 181 USPQ 826 (CCPA 1974)",1974
"Spiller, In re, 500 F.2d 1170, 182 USPQ 614 (CCPA 1974)",1974
"Skil Corp. v. Lucerne Products Inc., 503 F.2d 745, 183 USPQ 396 (7th Cir. 1974)",1974
"Silvestri v. Grant, 496 F.2d 593, 181 USPQ 706 (CCPA 1974)",1974
"Scarbrough, In re, 500 F.2d 560, 182 USPQ 298 (CCPA 1974)",1974
"Rey-Bellet v. Engelhardt, 493 F.2d 1380, 181 USPQ 453 (CCPA 1974)",1974
"Petersen v. Fee Int’l Ltd., 381 F. Supp 1071, 182 USPQ 264 (W.D. Okla. 1974)",1974
"Pearson, In re, 494 F.2d 1399, 181 USPQ 641 (CCPA 1974)",1974
"Mochel, In re, 470 F.2d 638, 176 USPQ 194 (CCPA 1974)",1974
"Mancy, In re, 499 F.2d 1289, 182 USPQ 303 (CCPA 1974)",1974
"Links, Ex parte, 184 USPQ 429 (Bd. App. 1974)",1974
"Langer, In re, 503 F.2d 1380, 183 USPQ 288 (CCPA 1974)",1974
"Kroekel, In re, 504 F.2d 1143, 183 USPQ 610 (CCPA 1974)",1974
"Knowlton, In re, 500 F.2d 266, 183 USPQ 33 (CCPA 1974)",1974
"Kirsch, In re, 498 F.2d 1389, 182 USPQ 286 (CCPA 1974)",1974
"Hedgewick v. Akers, 497 F.2d 905, 182 USPQ 167 (CCPA 1974)",1974
