Topic,Subtopic1,Subtopic2,Subtopic3,Subtopic4,SeeAlso,MPEPLink
Form letters and forms,"Notice of Overpayment of Patent Maintenance Fee, PTO-211",,,,,2550; 
Form letters and forms,Notice of Recordation,,,,,302.09; 
Form letters and forms,Notice of References Cited PTO-892,,,,,608.01; 609.02; 609.03; 609.04(a); 609.05(a); 609.05(c); 609.06; 707; 707.05(a); 707.05(c); 707.05(d); 707.05(e); 2246; 2257; 2646; 2657; 2687; 
Form letters and forms,"Notice of Special Acceptance of Patent Maintenance Fee, PTO-2143",,,,,2530; 
Form letters and forms,Notice of Withdrawal from Issue under 37 CFR 1.313b,,,,,1308; 
Form letters and forms,Notice re Appeal and re Defective Brief –,,,,,2273; 2274; 2296; 
Form letters and forms,Notice to Comply With Requirements,,,,,
Form letters and forms,Notice to Comply With Requirements,Applications For Patent Containing Nucleotide Sequence and/or Amino Acid Sequence Disclosures,,,,2421.03; 2731; 2732; 
Form letters and forms,Notice To File Missing Parts of Application,,,,,601.01(a); 601.01(c); 602.05(b); 607; 710.02(d); 2731; 2732; 
Form letters and forms,Notice To File Missing Parts of Application,CPA for Design Applications PTO-2021 Reproduced,,,,201.06(d); 
Form letters and forms,"Notice Requiring Inventor’s Oath or Declaration, PTOL-2306",,,,,710.02(e); 
Form letters and forms,Notification of Non-Compliant Brief use of PTOL-462 discontinued,,,,,1205.03; 
Form letters and forms,Office Action –,,,,,2262; 2296; 
Form letters and forms,Office Action -,,,,,
Form letters and forms,Office Action -,Cited,,,,2647.02; 2660; 2671.01; 2696; 
Form letters and forms,Office Action -,Reproduced,,,,2660; 
Form letters and forms,Office Action Summary PTOL-326,,,,,608.02(h); 
Form letters and forms,Order Granting/Denying Request for,,,,,2247; 2296; 
Form letters and forms,Order Granting/Denying Request for,Reproduced,,,,2247.01; 
Form letters and forms,Order Granting/Denying Request for,,,,,
Form letters and forms,Order Granting/Denying Request for,Cited,,,,2646; 2647.02; 
Form letters and forms,Order Granting/Denying Request for,Reproduced,,,,2647.01; 
Form letters and forms,PCT forms,,,,Patent Cooperation Treaty (PCT); ,
Form letters and forms,Petition for express abandonment to Avoid Publication under 37 CFR 1.138c Reproduced,,,,,1135; 
Form letters and forms,Petition for Revival of an Application,,,,,
Form letters and forms,Petition for Revival of an Application,For Application Abandoned for Failure to Notify the Office of a Foreign or International Filing PTO/SB/64a,,,,
Form letters and forms,Petition for Revival of an Application,For Application Abandoned for Failure to Notify the Office of a Foreign or International Filing PTO/SB/64a,Cited,,,711.03(c); 1124; 1135; 
Form letters and forms,Petition for Revival of an Application,For Application Abandoned for Failure to Notify the Office of a Foreign or International Filing PTO/SB/64a,Reproduced,,,711.03(c); 1135; 
Form letters and forms,Petition for Revival of an Application,For Application international application abandoned Unintentionally PTO/SB/64/PCT,,,,711.03(c); 
Form letters and forms,Petition for Revival of an Application,For Application Abandoned Unintentionally PTO/SB/64,,,,711.03(c); 
Form letters and forms,Plant Patent Application 35 U.S.C. 161 Declaration 37 CFR 1.63 PTO/SB/03,,,,,1604; 
Form letters and forms,Power of Attorney,,,,,
Form letters and forms,Power of Attorney,For applications filed before 09/16/2012,,,,
Form letters and forms,Power of Attorney,For applications filed before 09/16/2012, Power of Attorney or Revocation of Power of Attorney With a New Power of Attorney and Change of Correspondence Address PTO/SB/81 ,,,402.05(b); 
Form letters and forms,Power of Attorney,For applications filed before 09/16/2012,Power of Attorney to Prosecute Applications before the USPTO PTO/SB/80,,,402.07; 
Form letters and forms,Power of Attorney,For applications filed after 09/16/2012,,,,
Form letters and forms,Power of Attorney,For applications filed after 09/16/2012,Power of Attorney to Prosecute Applications before the USPTO PTO/SB/80,,,402.02(a); 
Form letters and forms,Power of Attorney,For applications filed after 09/16/2012,Transmittal for Power of Attorney to One or More Registered Practitioners PTO/AIA/82 ,,,402.02(a); 
Form letters and forms,Provisional application for patent Cover sheet PTO/SB/16,,,,,201.04; 
Form letters and forms,PTO-211,,,,,2550; 
Form letters and forms,PTO-270 Blue Slip,,,,,903.07; 
Form letters and forms,PTO-303,,,,,1453; 
Form letters and forms,PTO-328,,,,,903.07; 
Form letters and forms,PTO-447A,,,,,903.08(a); 903.08(d); 903.08(e); 
Form letters and forms,PTO-690E,,,,,903.03; 2638; 
Form letters and forms,PTO-850,,,,,
Form letters and forms,PTO-850,Cited,,,,1002.02(d); 2302; 2304.02; 2304.04(a); 
Form letters and forms,PTO-850,Reproduced,,,,2302; 
Form letters and forms,PTO-892,,,,,
Form letters and forms,PTO-892,Cited,,,,608.01; 609.02; 609.03; 609.04(a); 609.05(a); 609.05(c); 609.06; 707; 707.05; 707.05(a); 707.05(c); 707.05(d); 707.05(e); 707.05(g); 901.06; 1302.04; 1302.12; 1406; 1455; 1901.06; 2246; 2257; 2646; 2657; 2687; 
Form letters and forms,PTO-892,Reproduced,,,,707.05(a); 
Form letters and forms,PTO-1050,,,,,1480; 1480.01; 1485; 
Form letters and forms,PTO-1382,,,,,1830; 1832; 
Form letters and forms,PTO-1516,,,,,2287; 2295; 2296; 
Form letters and forms,PTO-1517,,,,,2287; 2295; 2296; 
Form letters and forms,PTO-1595,,,,,302.07; 
Form letters and forms,PTO-2011,,,,,201.06(d); 
Form letters and forms,PTO-2038,,,,,
Form letters and forms,PTO-2038,Cited,,,,509; 1302.04; 1306; 2510; 
Form letters and forms,PTO-2038,Reproduced,,,,509; 
Form letters and forms,PTO-2051,,,,,706.07(h); 
Form letters and forms,PTO-2142,,,,,2531; 
Form letters and forms,PTO-2143,,,,,2530; 
Form letters and forms,PTO-2293,,,,,2296; 
Form letters and forms,PTO-2302,,,,,2818.01; 
Form letters and forms,PTO-2311,,,,,2250.03; 2266.02; 2272; 2273; 2295; 2296; 
Form letters and forms,PTO-2293,,,,,2296; 
Form letters and forms,PTO/SB/08A and 08B,,,,,608.01; 609; 609.02; 609.03; 609.04(a); 609.05(a); 609.05(b); 609.05(c); 609.06; 609.07; 609.08; 707.05(d); 1406; 1901.03; 1901.06; 2214; 2246; 2256; 2257; 2258.01; 2287; 2646; 2657; 2687; 
Form letters and forms,PTO/SB/08A and 08B,Reproduced,,,,609; 
Form letters and forms,PTOL-37,,,,,
Form letters and forms,PTOL-37,Cited,,,,203.08; 601.01(a); 608.02(b); 608.02(z); 609.05(b); 707.05(g); 710.02(e); 714.13; 812.01; 1302.03; 1302.04; 1302.12; 1302.14; 1455; 
Form letters and forms,PTOL-37,Reproduced,,,,1302.03; 
Form letters and forms,PTOL-85,,,,,
Form letters and forms,PTOL-85,Cited,,,,203.08; 1303; 1306; 1306.02; 1308; 1308.03; 
Form letters and forms,PTOL-85,Reproduced,,,,1303; 
Form letters and forms,PTOL-85B,,,,,
Form letters and forms,PTOL-85B,Cited,,,,307; 308; 324; 325; 509.03; 512; 605.01; 1303; 1306; 1306.01; 1306.02; 1309; 1481.01; 
Form letters and forms,PTOL-85B,Reproduced,,,,1303; 
Form letters and forms,PTOL-85C Reproduced,,,,,1303; 
Form letters and forms,PTOL-90,,,,,608.02; 608.02(b); 609.04(b); 707; 714.16; 1207.05; 1208; 1209; 1210; 
Form letters and forms,PTO-271,,,,,714; 714.16(d); 
Form letters and forms,PTOL-303,,,,,706.07(f); 711.03(c); 714.13; 
Form letters and forms,PTOL-324,,,,,714; 
Form letters and forms,PTOL-326,,,,,
Form letters and forms,PTOL-326,Cited,,,,214.03; 215; 608.02(h); 706.07; 707; 710.02(b); 812.01; 
Form letters and forms,PTOL-326,Reproduced,,,,707; 
Form letters and forms,PTOL-360,,,,,1481.02; 
Form letters and forms,PTOL-404,,,,,1485; 
Form letters and forms,PTOL-413A,,,,,713.01; 713.04; 
Form letters and forms,PTOL-413B,,,,,713.04; 714.13; 
Form letters and forms,PTOL-461,,,,,1215.04; 
Form letters and forms,PTOL-462 discontinued,,,,,1205.03; 
Form letters and forms,PTOL-462R discontinued,,,,,2274; 
Form letters and forms,PTOL-465,,,,,2246; 2262; 2264; 2296; 
Form letters and forms,PTOL-466,,,,,2262; 2296; 
Form letters and forms,PTOL-467,,,,,2250; 2265; 2266.01; 2266.02; 2266.03; 2272; 2296; 
Form letters and forms,PTOL-467A,,,,,2266.02; 2266.03; 2296; 
Form letters and forms,PTOL-468,,,,,2273; 2274; 2296; 
Form letters and forms,PTOL-469,,,,,2234; 2250; 2250.01; 2256; 2262; 2273; 2274; 2283; 2285; 2287; 2288; 2296; 
Form letters and forms,PTOL-471D,,,,,2247.01; 2296; 
Form letters and forms,PTOL-471G,,,,,2247.01; 2296; 
Form letters and forms,PTOL-473,,,,,2250; 2266.03; 2296; 
Form letters and forms,PTOL-474,,,,,2281; 2296; 
Form letters and forms,PTOL-475,,,,,2250; 2266.02; 2266.03; 2272; 2273; 2295; 2296; 
Form letters and forms,PTOL-476,,,,,2287; 2296; 2687; 2696; 
Form letters and forms,PTOL-1432,,,,,711.02; 711.04(c); 
Form letters and forms,PTOL-1516,,,,,2287; 2296; 2687; 2695; 2696; 
Form letters and forms,PTOL-1517,,,,,2287; 2295; 2296; 2687; 2696; 
Form letters and forms,PTOL-2057,,,,,2227; 
Form letters and forms,PTOL-2063,,,,,
Form letters and forms,PTOL-2063,Cited,,,,2646; 2647.01; 2647.02; 
Form letters and forms,PTOL-2063,Reproduced,,,,2647.01; 
Form letters and forms,PTOL-2064,,,,,
Form letters and forms,PTOL-2064,Cited,,,,2647.02; 2660; 2671.01; 2696; 
Form letters and forms,PTOL-2064,Reproduced,,,,2660; 
Form letters and forms,PTOL-2065,,,,,2671.02; 2696; 
Form letters and forms,PTOL-2066,,,,,2673.02; 2696; 
Form letters and forms,PTOL-2067,,,,,2662; 2674; 2696; 
Form letters and forms,PTOL-2068,,,,,2687; 2696; 
Form letters and forms,PTOL-2069,,,,,
Form letters and forms,PTOL-2069,Cited,,,,2666; 2666.01; 2666.04; 2666.06; 2666.50; 2666.60; 2696; 
Form letters and forms,PTOL-2069,Reproduced,,,,2666.50; 
Form letters and forms,PTOL 2070,,,,,2647; 2647.02; 2664; 2670; 2677; 2686.01; 2696; 
Form letters and forms,PTOL-2071,,,,,2666.06; 2696; 
Form letters and forms,PTOL-2072,,,,,2696; 
PTOL-2073,,,,,,2674; 2696; 
PTOL-2077,,,,,,2227; 
PTOL-2079,,,,,,2227; 
PTOL-2079,,,,,,2249; 
PTOL-2306,,,,,,710.02(e); 
"PTOL-2311, reproduced",,,,,,2266.02; 
PTO/AIA/05,,,,,,
PTO/AIA/05,Cited,,,,,1410.01; 1414; 1414.01; 
PTO/AIA/05,Reproduced,,,,,1414.01; 
PTO/AIA/06,,,,,,
PTO/AIA/06,Cited,,,,,1410.01; 1414; 1414.01; 
PTO/AIA/06,PTO/AIA/07,,,,,
PTO/AIA/06,PTO/AIA/07,Reproduced,,,,1414.01; 
PTO/AIA/06,Reproduced,,,,,1414.01; 
PTO/AIA/14,,,,,,402.02(a); 601.05; 601.05(a); 
PTO/AIA/25,,,,,,1490; 
PTO/AIA/25a,,,,,,1490; 
PTO/AIA/26,,,,,,1490; 
PTO/AIA/26a,,,,,,1490; 
PTO/AIA/50,,,,,,
PTO/AIA/50,Cited,,,,,1410; 1410.02; 1415; 1451; 
PTO/AIA/50,Reproduced,,,,,1410; 
PTO/AIA/80,,,,,,402.02(a); 
PTO/AIA/81B reproduced,,,,,,2222; 2622; 2805; 
PTO/AIA/82,,,,,,402.02(a); 
PTO/AIA/83,,,,,,402.06; 2223; 
PTO/AIA/96,,,,,,325; 402.02(a); 
PTO/SB/01 Reproduced,,,,,,602.01(b); 
PTO/SB/01A Reproduced,,,,,,602.01(b); 
PTO/SB/01A Reproduced,PTO/SB/03,,,,,1604; 
PTO/SB/01A Reproduced,PTO/SB/08,,,,,608.01; 609.02; 609.03; 609.04(a); 609.05(a); 609.05(b); 609.06; 609.08; 707.05(d); 1302.12; 1406; 
PTO/SB/01A Reproduced,PTO/SB/08A,,,,,
PTO/SB/01A Reproduced,PTO/SB/08A,Cited,,,,609; 609.03; 609.04(a); 609.05(a); 609.05(b); 609.05(c); 609.06; 609.07; 2214; 2246; 2256; 2257; 2258.01; 2287; 2646; 2657; 2687; 
PTO/SB/01A Reproduced,PTO/SB/08A,Reproduced,,,,609; 
PTO/SB/01A Reproduced,PTO/SB/08B,,,,,
PTO/SB/01A Reproduced,PTO/SB/08B,Cited,,,,609; 609.03; 609.04(a); 609.05(a); 609.05(b); 609.05(c); 609.06; 609.07; 2214; 2246; 2256; 2257; 2258.01; 2287; 2290; 2646; 2657; 2687; 
PTO/SB/01A Reproduced,PTO/SB/08B,Reproduced,,,,609; 
PTO/SB/01A Reproduced,PTO/SB/14,,,,,601.05; 
PTO/SB/01A Reproduced,PTO/SB/15A,,,,,509.04(a); 
PTO/SB/01A Reproduced,PTO/SB/15B,,,,,509.04(b); 
PTO/SB/01A Reproduced,PTO/SB/16,,,,,201.04; 
PTO/SB/01A Reproduced,PTO/SB/24 reproduced,,,,,711.01; 
PTO/SB/01A Reproduced,PTO/SB/24A,,,,,
PTO/SB/01A Reproduced,PTO/SB/24A,Cited,,,,711.01; 1125; 1135; 
PTO/SB/01A Reproduced,PTO/SB/24A,Reproduced,,,,711.01; 1135; 
PTO/SB/01A Reproduced,PTO/SB/24B reproduced,,,,,711.01; 
PTO/SB/01A Reproduced,PTO/SB/25,,,,,1490; 
PTO/SB/01A Reproduced,PTO/SB/26,,,,,1490; 
PTO/SB/01A Reproduced,PTO/SB/27,,,,,1504.30; 
PTO/SB/01A Reproduced,PTO/SB/29,,,,,
PTO/SB/01A Reproduced,PTO/SB/29,Cited,,,,201.06(d); 709; 
PTO/SB/01A Reproduced,PTO/SB/29A Reproduced,,,,,201.06(d); 
PTO/SB/01A Reproduced,PTO/SB/30 Reproduced,,,,,706.07(h); 
PTO/SB/01A Reproduced,PTO/SB/31,,,,,1204; 
PTO/SB/01A Reproduced,PTO/SB/35,,,,,
PTO/SB/01A Reproduced,PTO/SB/35,Cited,,,,1122; 1135; 
PTO/SB/01A Reproduced,PTO/SB/35,Reproduced,,,,1135; 
PTO/SB/01A Reproduced,PTO/SB/36,,,,,
PTO/SB/01A Reproduced,PTO/SB/36,Cited,,,,1123; 1124; 1135; 
PTO/SB/01A Reproduced,PTO/SB/36,Reproduced,,,,1135; 
PTO/SB/01A Reproduced,PTO/SB/37,,,,,709; 
PTO/SB/01A Reproduced,PTO/SB/42,,,,,2214; 2246; 2257; 2258.01; 2287; 2646; 2657; 2687; 
PTO/SB/01A Reproduced,PTO/SB/44,,,,,
PTO/SB/01A Reproduced,PTO/SB/44,Cited,,,,602.01(c); 1480; 1480.01; 1485; 
PTO/SB/01A Reproduced,PTO/SB/44,Reproduced,,,,1485; 
PTO/SB/01A Reproduced,PTO/SB/45,,,,,
PTO/SB/01A Reproduced,PTO/SB/45,Cited,,,,2515; 2595; 
PTO/SB/01A Reproduced,PTO/SB/45,Reproduced,,,,2595; 
PTO/SB/01A Reproduced,PTO/SB/47,,,,,
PTO/SB/01A Reproduced,PTO/SB/47,Cited,,,,2540; 2595; 
PTO/SB/01A Reproduced,PTO/SB/47,Reproduced,,,,2595; 
PTO/SB/01A Reproduced,PTO/SB/50,,,,,1410.02; 
PTO/SB/01A Reproduced,PTO/SB/51,,,,,
PTO/SB/01A Reproduced,PTO/SB/51,Cited,,,,1410.01; 1414; 1414.03; 
PTO/SB/01A Reproduced,PTO/SB/51,Reproduced,,,,1414.02; 
PTO/SB/01A Reproduced,PTO/SB/51S,,,,,1414.03; 
PTO/SB/01A Reproduced,PTO/SB/52,,,,,
PTO/SB/01A Reproduced,PTO/SB/52,Cited,,,,1410.01; 1414; 1414.03; 
PTO/SB/01A Reproduced,PTO/SB/52,Reproduced,,,,1414.02; 
PTO/SB/01A Reproduced,PTO/SB/56 ,,,,,1415; 
PTO/SB/01A Reproduced,PTO/SB/57,,,,,
PTO/SB/01A Reproduced,PTO/SB/57,Cited,,,,2214; 2215; 2296; 
PTO/SB/01A Reproduced,PTO/SB/57,Reproduced,,,,2214; 
PTO/SB/01A Reproduced,PTO/SB/64 reproduced,,,,,711.03(c); 
PTO/SB/01A Reproduced,PTO/SB/64a Reproduced,,,,,711.03(c); 1135; 
PTO/SB/01A Reproduced,PTO/SB/64/PCT reproduced,,,,,711.03(c); 
PTO/SB/01A Reproduced,PTO/SB/66,,,,,
PTO/SB/01A Reproduced,PTO/SB/66,Cited,,,,2590; 2595; 
PTO/SB/01A Reproduced,PTO/SB/66,Reproduced,,,,2595; 
PTO/SB/01A Reproduced,"PTO/SB/66, EFS-Web auto processing version",,,,,2590; 
PTO/SB/01A Reproduced,PTO/SB/67 Cited,,,,,104; 
PTO/SB/01A Reproduced,PTO/SB/68,,,,,
PTO/SB/01A Reproduced,PTO/SB/68,Cited,,,,103; 711.04; 
PTO/SB/01A Reproduced,PTO/SB/68,Reproduced,,,,103; 
PTO/SB/01A Reproduced,PTO/SB/80 Reproduced,,,,,402.07; 
PTO/SB/01A Reproduced,PTO/SB/81,,,,,
PTO/SB/01A Reproduced,PTO/SB/81,Cited,,,,402; 1604; 
PTO/SB/01A Reproduced,PTO/SB/81C Reproduced,,,,,2222; 2622; 
PTO/SB/01A Reproduced,PTO/SB/82 Reproduced,,,,,402.05; 
PTO/SB/01A Reproduced,PTO/SB/83,,,,,
PTO/SB/01A Reproduced,PTO/SB/83,Cited,,,,402.06; 
PTO/SB/01A Reproduced,PTO/SB/83,PTO/AIA/83 Reproduced,,,,402.06; 2223; 
PTO/SB/01A Reproduced,PTO/SB/83,PTO/SB/83 Reproduced,,,,2623; 
PTO/SB/01A Reproduced,PTO/SB/84 Reproduced,,,,,405; 
PTO/SB/01A Reproduced,PTO/SB/122,,,,,403; 2542; 
PTO/SB/01A Reproduced,PTO/SB/123,,,,,403; 2542; 
PTO/SB/01A Reproduced,PTO/SB/124,,,,,403; 
PTO/SB/01A Reproduced,PTO/SB/125,,,,,
PTO/SB/01A Reproduced,PTO/SB/125,Cited,,,,403; 2540; 2595; 
PTO/SB/01A Reproduced,PTO/SB/125,Reproduced,,,,2595; 
PTO/SB/01A Reproduced,PTO/SB/429,,,,,1134.01; 
PTO/SB/01A Reproduced,Reasons for Patentability and/or Confirmation PTOL 476,,,,,2687; 
PTO/SB/01A Reproduced,Recordation Form Cover Sheet PTO-1595,,,,,302.07; 323; 
PTO/SB/01A Reproduced,Reexamination and processing forms listed,,,,,2296; 2696; 
PTO/SB/01A Reproduced,Reexamination Clerk Checklist PTOL-1517,,,,,2287; 2295; 2296; 2687; 2696; 
PTO/SB/01A Reproduced,Reissue Application,,,,,
PTO/SB/01A Reproduced,Reissue Application,Declaration by the Assignee,,,Form letters and forms: PTO/SB/52; Form letters and forms: PTO/AIA/06; ,1410.01; 
PTO/SB/01A Reproduced,Reissue Application,Declaration by the Inventor,,,Form letters and forms: PTO/SB/51; Form letters and forms: PTO/AIA/05; ,1410.01; 
PTO/SB/01A Reproduced,Reissue Application,Fee Transmittal Form 1415,,,Form letters and forms: PTO/AIA/50; ,
PTO/SB/01A Reproduced,Reissue Application,Transmittal,,,Form letters and forms: PTO/AIA/50; ,1410; 
PTO/SB/01A Reproduced,Request for Customer Number PTO/SB/125,,,,,403; 2540; 
PTO/SB/01A Reproduced,Request for Customer Number Data Change PTO/SB/124,,,,,403; 
PTO/SB/01A Reproduced,Request for Deferral of Examination 37 CFR 1.103d PTO/SB/37,,,,,709; 
PTO/SB/01A Reproduced,Request for,,,,,2214; 2215; 2296; 
PTO/SB/01A Reproduced,Request for Withdrawal as Attorney or Agent PTO/SB/83,,,,,402.06; 
PTO/SB/01A Reproduced,Request for Withdrawal as Attorney or Agent PTO/SB/83,,,,,402.06; 2623; 
PTO/SB/01A Reproduced,"Rescission of Previous Nonpublication Request 35 U.S.C. 122b2Bii and if Applicable, Notice of Foreign Filing 35 U.S.C. bBiii PTO/SB/36",,,,,
PTO/SB/01A Reproduced,"Rescission of Previous Nonpublication Request 35 U.S.C. 122b2Bii and if Applicable, Notice of Foreign Filing 35 U.S.C. bBiii PTO/SB/36",Cited,,,,1123; 1124; 1135; 
PTO/SB/01A Reproduced,"Rescission of Previous Nonpublication Request 35 U.S.C. 122b2Bii and if Applicable, Notice of Foreign Filing 35 U.S.C. bBiii PTO/SB/36",Reproduced,,,,1135; 
PTO/SB/01A Reproduced,Response to Rule 1.312 Communication PTOL-271,,,,,714; 714.16(d); 
PTO/SB/01A Reproduced,Restriction requirement,,,,,817; 
PTO/SB/01A Reproduced,Right of Appeal Notice PTOL-2066,,,,,2673.02; 2696; 
PTO/SB/01A Reproduced,Statements to DOE or NASA,,,,,151; 
PTO/SB/01A Reproduced,Subject matter admits of illustration,,,,,608.02(a); 
PTO/SB/01A Reproduced,Substitute Statement in Lieu of a Reissue Oath or Declaration PTO/AIA/07,,,,,1414.01; 
PTO/SB/01A Reproduced,"Terminal Disclaimer to Obviate a Double Patenting Rejection over a Prior Patent, PTO/SB/26m PTO/SB/26a or PTO/AIA/26",,,,,1490; 
PTO/SB/01A Reproduced,"Terminal Disclaimer to Obviate a Provisional Double Patenting Rejection over a Pending Second Application, PTO/SB/25, PTO/SB/25a or PTO/AIA/25",,,,,1490; 
PTO/SB/01A Reproduced,Third-Party Submission Under 37 CFR 1.290 PTO/SB/429,,,,,1134.01; 
PTO/SB/01A Reproduced,Transmittal of Communication to Third Party Requester –,,,,,2246; 2247; 2262; 2264; 2283; 2296; 
Form paragraphs Reproduced,,,,,,
Form paragraphs Reproduced,2.01,,,,,201.06; 
Form paragraphs Reproduced,2.03,,,,,201.06(c); 
Form paragraphs Reproduced,2.05,,,,,201.07; 
Form paragraphs Reproduced,2.06,,,,,201.08; 
Form paragraphs Reproduced,2.07,,,,,201.02; 
Form paragraphs Reproduced,2.09,,,,,211.05; 
Form paragraphs Reproduced,2.10,,,,,211.05; 
Form paragraphs Reproduced,2.10.01,,,,,211.05; 
Form paragraphs Reproduced,2.11,,,,,211.01(b); 
Form paragraphs Reproduced,2.11.01,,,,,211.01(a); 
Form paragraphs Reproduced,2.13,,,,,602.01(c)(3); 
Form paragraphs Reproduced,2.13a,,,,,602.01(c)(3); 
Form paragraphs Reproduced,2.13b,,,,,602.01(c)(3); 
Form paragraphs Reproduced,2.13c,,,,,602.01(c)(3); 
Form paragraphs Reproduced,2.13d,,,,,602.01(c)(3); 
Form paragraphs Reproduced,2.13e,,,,,602.01(c)(3); 
Form paragraphs Reproduced,2.13f,,,,,602.01(c)(3); 
Form paragraphs Reproduced,2.13g,,,,,602.01(c)(3); 
Form paragraphs Reproduced,2.13h,,,,,602.01(c)(3); 
Form paragraphs Reproduced,2.13.01,,,,,602.01(c)(3); 
Form paragraphs Reproduced,2.13.02,,,,,602.01(c)(3); 
Form paragraphs Reproduced,2.14,,,,,602.01(c)(3); 
Form paragraphs Reproduced,2.14.01,,,,,602.01(c)(3); 
Form paragraphs Reproduced,2.15,,,,,211.02; 
Form paragraphs Reproduced,2.18,,,,,213; 
Form paragraphs Reproduced,2.19,,,,,216; 
Form paragraphs Reproduced,2.20,,,,,215; 
Form paragraphs Reproduced,2.21.01,,,,,214.03; 
Form paragraphs Reproduced,2.22,,,,,215; 
Form paragraphs Reproduced,2.23,,,,,214.03; 
Form paragraphs Reproduced,2.25,,,,,215; 
Form paragraphs Reproduced,2.26,,,,,214.03; 
Form paragraphs Reproduced,2.27,,,,,214.03; 
Form paragraphs Reproduced,2.28,,,,,215.02; 
Form paragraphs Reproduced,2.30,,,,,201.06(d); 
Form paragraphs Reproduced,2.31,,,,,201.06(d); 
Form paragraphs Reproduced,2.32,,,,,201.06(d); 
Form paragraphs Reproduced,2.33,,,,,201.06(d); 
Form paragraphs Reproduced,2.34,,,,,201.06(d); 
Form paragraphs Reproduced,2.35,,,,,201.06(d); 
Form paragraphs Reproduced,2.38,,,,,211.01(a); 
Form paragraphs Reproduced,2.39,,,,,211.03; 
Form paragraphs Reproduced,2.40,,,,,211.01; 
Form paragraphs Reproduced,4.01,,,,,403; 
Form paragraphs Reproduced,4.03,,,,,406; 
Form paragraphs Reproduced,4.07,,,,,407; 
Form paragraphs Reproduced,4.08,,,,,407; 
Form paragraphs Reproduced,4.09,,,,,402; 
Form paragraphs Reproduced,4.10,,,,,401; 
Form paragraphs Reproduced,5.01,,,,,502; 
Form paragraphs Reproduced,5.01.01,,,,,501; 
Form paragraphs Reproduced,5.02,,,,,512; 
Form paragraphs Reproduced,5.04,,,,,512; 
Form paragraphs Reproduced,5.05,,,,,509.03; 
Form paragraphs Reproduced,6.01,,,,,608.01(a); 
Form paragraphs Reproduced,6.02,,,,,608.01(a); 
Form paragraphs Reproduced,6.11,,,,,606.01; 
Form paragraphs Reproduced,6.11.01,,,,,606.01; 
Form paragraphs Reproduced,6.12,,,,,608.01(b); 
Form paragraphs Reproduced,6.13,,,,,608.01(b); 
Form paragraphs Reproduced,6.14,,,,,608.01(b); 
Form paragraphs Reproduced,6.15,,,,,608.01(b); 
Form paragraphs Reproduced,6.16,,,,,608.01(b); 
Form paragraphs Reproduced,6.16.01,,,,,608.01(b); 
Form paragraphs Reproduced,6.17,,,,,608.01(j); 
Form paragraphs Reproduced,6.18,,,,,608.01(n); 
Form paragraphs Reproduced,6.18.01,,,,,608.01(m); 
Form paragraphs Reproduced,6.19,,,,,608.01(p); 
Form paragraphs Reproduced,6.19.01,,,,,608.01(p); 
Form paragraphs Reproduced,6.19.02,,,,,217; 
Form paragraphs Reproduced,6.19.03,,,,,608.01(p); 
Form paragraphs Reproduced,6.20,,,,,608.01(v); 
Form paragraphs Reproduced,6.21,,,,,608.02(b); 
Form paragraphs Reproduced,6.22,,,,,608.02(b); 
Form paragraphs Reproduced,6.22.01,,,,,608.02(d); 608.02(e); 
Form paragraphs Reproduced,6.22.02,,,,,608.02(e); 
Form paragraphs Reproduced,6.22.03,,,,,608.02(e); 
Form paragraphs Reproduced,6.22.04,,,,,608.02(d); 
Form paragraphs Reproduced,6.22.05,,,,,608.02(f); 
Form paragraphs Reproduced,6.22.06,,,,,608.02(e); 
Form paragraphs Reproduced,6.22.07,,,,,608.02(e); 
Form paragraphs Reproduced,6.23,,,,,608.02; 
Form paragraphs Reproduced,6.23.01,,,,,608.02; 
Form paragraphs Reproduced,6.24.01,,,,,608.02; 
Form paragraphs Reproduced,6.26,,,,,608.02(b); 
Form paragraphs Reproduced,6.27,,,,,608.02(b); 
Form paragraphs Reproduced,6.28,,,,,608.01(q); 
Form paragraphs Reproduced,6.28.01,,,,,608.01(q); 
Form paragraphs Reproduced,6.28.02,,,,,608.01(q); 
Form paragraphs Reproduced,6.29,,,,,608.01; 
Form paragraphs Reproduced,6.30,,,,,608.01; 
Form paragraphs Reproduced,6.31,,,,,608.01; 
Form paragraphs Reproduced,6.32.01,,,,,608.01; 
Form paragraphs Reproduced,6.36,,,,,608.02(d); 
Form paragraphs Reproduced,6.36.01,,,,,608.02(g); 
Form paragraphs Reproduced,6.37,,,,,608.02(h); 
Form paragraphs Reproduced,6.39,,,,,608.02(p); 
Form paragraphs Reproduced,6.40,,,,,608.02(p); 
Form paragraphs Reproduced,6.41,,,,,608.02(p); 
Form paragraphs Reproduced,6.42,,,,,608.02(p); 
Form paragraphs Reproduced,6.43,,,,,608.02(p); 
Form paragraphs Reproduced,6.47,,,,,608.02(p); 
Form paragraphs Reproduced,6.48,,,,,608.03(a); 
Form paragraphs Reproduced,6.49,,,,,609.05(a); 
Form paragraphs Reproduced,6.49.01,,,,,609.05(a); 
Form paragraphs Reproduced,6.49.02,,,,,609.05(a); 
Form paragraphs Reproduced,6.49.03,,,,,609.05(a); 
Form paragraphs Reproduced,6.49.05,,,,,609.05(a); 
Form paragraphs Reproduced,6.49.06,,,,,609.05(a); 
