Topic,Subtopic1,Subtopic2,Subtopic3,Subtopic4,SeeAlso,MPEPLink
Period for reply,Property rights under AEC and NASA Acts,,,,,150; 
Period for reply,Remailing,,,,,707.13; 710.06; 
Period for reply,Restarting,,,,,710.06; 
Period for reply,"Saturday, Expiration of time",,,,,505; 710.01(a); 710.05; 
Period for reply,Secrecy order application,,,,,130; 
Period for reply,"Shortened, Extension",,,,,710.02(d); 710.02(e); 
Period for reply,Shortened statutory period,,,,,710.02; 710.02(b); 710.02(e); 
Period for reply,"Shortened statutory period, Distinguished from time limit",,,,,710.02(d); 
Period for reply,"Shortened statutory period, When used",,,,,710.02(b); 
Period for reply,Statutory period,,,,,710.01; 
Period for reply,Statutory period,How computed,,,,710.01(a); 
Period for reply,Suggesting claims,,,,,710.02(c); 
Period for reply,"Sunday, Expiration of time",,,,,505; 710.01(a); 710.05; 
Period for reply,Supplemental action,,,,,710.06; 
Period for reply,Time computation,,,,,710.01(a); 710.05; 
Period for reply,Time limit action,,,,,710.02; 
Period for reply,"Time limit action, When used",,,,,710.02(c); 
Period for reply,Two periods running,,,,,710.04; 710.04(a); 
Period for reply,Withdrawal of attorney or agent during,,,,,402.06; 
Periodicals,,,,,,901.06; 901.06(a); 
Period of enforceability,,,,,,2204; 2211; 2686.02; 2808; 
Permanent ink,,,,,,608.01; 714.07; 
Perpetual motion,,,,,,608.03; 706.03(a); 707.07(g); 2107.01; 
Persons who may cite prior art relating to an issued patent,,,,,,2203; 
Pertinent prior art,,,,,,904.02; 
Petition,,,,,,
Petition,Abandonment holding,,,,,711.02; 711.03(c); 711.03(d); 1002.02(b); 1002.02(p); 1002.02(r); 
Petition,"Abandonment holding, examiner’s statement",,,,,711.03(d); 
Petition,Abandonment holding for failure to provide timely notice of foreign filing,,,,,1124; 
Petition,Accept color drawings or photographs,,,,,507; 1002.02(d); 1503.02; 
Petition,Accepting late issue fee,,,,,711.03(c); 
Petition,Accept omitted pages,,,,,1002.02(p); 
Petition,Access to application,,,,,103; 1002.02(b); 1002.02(p); 
Petition,Access to interference agreement,,,,,1002.02(f); 
Petition,Access to interference application,,,,,1002.02(f); 
Petition,Add inventor in provisional application,,,,,1002.02(q); 
Petition,Admit model,,,,,1002.02(c); 
Petition,Attorney withdrawal,,,,,1002.02(b); 1002.02(p); 1002.02(q); 
Petition,Biotechnology processes under pre-AIA 35 U.S.C. 103b,,,,,706.02(n); 
Petition,Board decision in,,,,,2681; 
Petition,Board involved,,,,,1002.02(f); 1002.02(g); 1002.02(j); 
Petition,Certificate of Correction,,,,,1002.02(d); 1002.02(l); 
Petition,Change in inventorship,,,,,1002.02(d); 1002.02(l); 1002.02(p); 1002.02(q); 1004; 1481.02; 
Petition,Change inventor’s name,,,,,602.01(c); 602.08(b); 
Petition,Change in order of inventors names,,,,,602.01(c); 
Petition,Color drawings or photographs,,,,,507; 1002.02(d); 1503.02; 
Petition,Common ownership situation,,,,,706.02(k); 
Petition,Concurrent,,,,,1002.02(g); 
Petition,Consideration of submission after NIRC in,,,,,2687.01; 
Petition,Converting a 111a application to a 371 application,,,,,1002.02(p); 
Petition,Converting a 371 application to 111a application,,,,,1002.02(p); 
Petition,Converting a nonprovisional to provisional,,,,,1002.02(b); 1002.02(c); 1002.02(p); 1002.02(q); 
Petition,Correct filing date,,,,,506.02; 513; 601.01(b); 1002.02(b); 
Petition,Correction of inventorship,,,,,201.03; 1002.02(l); 1002.02(p); 1002.02(q); 1004; 1412.04; 1412.05; 1481.02; 
Petition,Correction of inventorship,In,,,,2250.02; 
Petition,Correction of inventorship,In,,,,2658; 2666.03; 
Petition,Counter-terrorism inventions,,,,,708.02; 1002.02(s); 
Petition,Defer issuance,,,,,1002.02(b); 1306.01; 
Petition,Delegation of Director’s authority,,,,,1001.01; 
Petition,Denial,,,,,1002.02; 
Petition,Denial of request for reexamination,,,,,1002.02(c); 
Petition,Denial of request for reexamination,,,,,2240; 2246; 2247; 2247.01; 2248; 2255; 2265; 
Petition,Denial of request for reexamination,,,,,2647; 2648; 
Petition,Director’s duties,,,,,; 1002; 
Petition,Dismissed,,,,,1002.02; 
Petition,Dismissed without prejudice,,,,,1002.02; 
Petition,Divisional reissue,,,,,1002.02(b); 
Petition,Entry of amendment,,,,,1002.02(d); 
Petition,Entry of amendment after RAN in,,,,,2672; 2673.02; 2675; 
Petition,Entry of late paper for revival of,,,,,1002.02(b); 2268; 
Petition,Entry of late papers for revival of,,,,,1002.02(b); 2668; 
Petition,Expedited examination of design applications,,,,,501; 1002.02(c)(3); 
Petition,Express abandonment after payment of issue fee,,,,,1002.02(b); 
Petition,Express abandonment to avoid pre-grant publication,,,,,502; 1125; 1135; 
Petition,Express abandonment to avoid pre-grant publication,Facsimile submission,,,,502.01; 
Petition,Expunge papers from file,,,,,1002.02(b); 1002.02(c); 1002.02(c)(4); 
Petition,Expunge information,,,,,724.05; 1002.02(c); 1002.02(j); 
Petition,Extension of time,,,,,710.02(e); 714.17; 1002.02(q); 
Petition,Extension of time,Application before Office of Patent Legal Administration,,,,1002.02(b); 
Petition,Extension of time,Application before Office of Petition,,,,1002.02(b); 
Petition,Filing date,,,,,506.02; 513; 601.01(b); 601.01(d); 601.01(f); 601.01(g); 1002.02(b); 
Petition,Final rejection,,,,,1002.02(c); 
Petition,Foreign filing license,,,,,140; 1002.02(c)(1); 
Petition,Foreign filing license,Facsimile submission,,,,502.01; 
Petition,Inspection,,,,,103; 
Petition,Interference,,,,,1002.02(g); 
Petition,Interview in merged reissue/,,,,,2686.03; 
Petition,Late domestic benefit claim,,,,,1002.02(b); 1402; 1481.03; 
Petition,Late foreign priority claim,,,,,1002.02(b); 1402; 1417; 1481.03; 
Petition,"Maintenance fees, accept and record",,,,,1002.02(b); 2580; 
Petition,"Maintenance fees, delayed payment/reinstatement",,,,,1002.02(b); 2515; 2531; 2590; 
Petition,Make special,,,,Special application; ,708.02; 1002.02(s); 1504.30; 
Petition,Matter subject to,,,,,; 706.01; 1002; 
Petition,Merge reexaminations,,,,,1002.02(b); 2283; 
Petition,Merge reissue and,,,,,1002.02(b); 2285; 
Petition,Merge reissue and,,,,,1002.02(b); 2667; 2686.03; 
Petition,Modification of secrecy order,,,,,120; 
Petition,New matter,,,,,608.04(c); 1002.02(c); 
Petition,Nonsigning inventor,,,,,409.03; 409.03(d); 1002.02(b); 1002.02(p); 
Petition,Objection by examiner,,,,,1002.02(c); 
Petition,Patent term extension,,,,,1002.02(b); 2720; 2754; 
Petition,Period for filing,,,,,1002; 
Petition,Premature Action Closing Prosecution ACP in,,,,,2672; 
Petition,Premature final rejection,,,,,706.07(c); 1002.02(c); 
Petition,Preliminary amendment as part of original disclosure,,,,,608.04(b); 
Petition,Procedure,,,,,1002.01; 
Petition,Public use proceedings,,,,,720; 
Petition,Reconsideration of denied petition,,,,,2248; 2268; 
Petition,Rescission of secrecy order,,,,,
Petition,Refused assignment,,,,,313; 317; 
Petition,Refusal to enter amendment,,,,,1002.02(c); 
Petition,Refusal to issue Certificate of Correction,,,,,1002.02(c); 
Petition,Registration to practice,,,,,1002.02(m); 
Petition,Reinstate rejection after Board decision,,,,,1002.02(c); 
Petition,Reinstatement,,,,,1002.02(m); 
Petition,Relating to PCT international application and/or national stage application,,,,,1002.02(p); 
Petition,Relating to reexamination or reissue,,,,,1002.02(b); 1002.02(c); 1002.02(c)(4); 
Petition,Reopen prosecution after Board decision,,,,,1002.02(c); 
Petition,Reopen prosecution after Board decision in,,,,,2682; 
Petition,Requirement for information,,,,,1002.02(c); 
Petition,Resetting period for reply,,,,,1002.02(c); 1002.02(t); 
Petition,Restriction requirement holding,,,,,821.01; 1002.02(c); 
Petition,Retroactive foreign filing license,,,,,140; 
Petition,Return model,,,,,1002.02(c); 
Petition,Revival,,,,,711.03(c); 1002.02(b); 1124; 
Petition,Revive PCT application,,,,,1002.02(p); 
Petition,Rule 1.48 inventorship,,,,,201.03; 
Petition,Secrecy order,,,,,1002.02(c)(1); 
Petition,Sequence rules,,,,,1002.02(c)(2); 
Petition,Special status,,,,,708.02; 1002.02(s); 1504.30; 
Petition,Stay,,,,,2283; 2284; 2285; 2286; 2286.01; 
Petition,Stay,,,,,2667; 2686.02; 2686.03; 
Petition,Sufficiency of an affidavit,,,,,1002.02(c); 
Petition,Supervisory authority of Director of the USPTO,,,,,1002.02(b); 1002.02(c); 
Petition,Suspend action – public safety or defense,,,,,1002.02(c)(1); 
Petition,Suspend rules,,,,,1002.02(b); 
Petition,Suspension of second or subsequent,,,,,2640; 
Petition,Time for filing,,,,,1002; 
Petition,Trademark related,,,,,1002.02(i); 
Petition,Transfer from another application,,,,,608.02(i); 608.02(t); 
Petition,"Unintentional delay, withdraw abandonment",,,,,711.03(c); 1002.02(b); 1002.02(c)(3); 1306; 
Petition,"Unintentional delay, withdraw abandonment",Failure to provide timely notice of foreign filing,,,,1124; 
Petition,Unintentionally delayed claim for benefit of a U.S. application,,,,,201.06(c); 211.04; 1002.02(b); 1417; 1481.03; 2258.02; 2658; 
Petition,Unintentionally delayed claim for foreign priority,,,,,214.02; 216; 1002.02(b); 1402; 1417; 1481.03; 2258.02; 2658; 
Petition,Vacate order granting request for,,,,,2246; 
Petition,Vacate an order granting,,,,,2646; 
Petition,Waive rules,,,,,1002.02(b); 
Petition,Waive time provisions in,,,,,2265; 
Petition,Waive time provisions in,,,,,2648; 2668; 2672; 
Petition,"Withdrawal from issue, after issue fee paid",,,,,502; 1002.02(b); 1308; 
Petition,"Withdrawal from issue, issue fee not paid",,,,,1002.02(c); 1308; 
Petition,Withdrawal of a terminal disclaimer,,,,,1490; 
Petition,Withdrawal of abandonment,,,,,1002.02(b); 
Petition,Withdrawal of attorney,,,,,1002.02(s); 
Petition,Withdrawal of attorney,In interference,,,,1002.02(i); 
Petition,"Withhold from issue, before issue fee paid",,,,,1002.02(b); 1002.02(c); 
Petition for Express Abandonment to Avoid Publication Under 37 CFR 1.138a PTO/SB/24A,,,,,,
Petition for Express Abandonment to Avoid Publication Under 37 CFR 1.138a PTO/SB/24A,Cited,,,,,1125; 
Petition for Express Abandonment to Avoid Publication Under 37 CFR 1.138a PTO/SB/24A,Reproduced,,,,,1135; 
Petition for Revival of an Application For Patent Abandoned for Failure to Notify the Office of a Foreign or International Filing PTO/SB/64a,,,,,,
Petition for Revival of an Application For Patent Abandoned for Failure to Notify the Office of a Foreign or International Filing PTO/SB/64a,Cited,,,,,1124; 
Petition for Revival of an Application For Patent Abandoned for Failure to Notify the Office of a Foreign or International Filing PTO/SB/64a,Reproduced,,,,,1135; 
Petitionable matter,,,,,,706.01; 
PG-Pub,,,,,Pre-Grant Publication (PG-Pub); ,
Pharmaceutical subject matter,,,,,,
Pharmaceutical subject matter,Safety review by FDA,,,,,2107.01; 2107.03; 2164.05; 
Pharmaceutical subject matter,Utility,,,,,2107.01; 
Photograph as drawing,,,,,,507; 608.02; 1503.02; 
Piecemeal prosecution,,,,,,707.07(g); 
Plant Breeder’s Rights,,,,,,1613; 
"Plant Convention, UPOV",,,,,,1612; 
Plant patent,,,,,,1600; 
Plant patent,Action,,,,,1610; 
Plant patent,Advertising,,,,,1610; 
Plant patent,Affidavit,,,,,1610; 
Plant patent,Agricultural Research Service ARS,,,,,1608; 1609; 
Plant patent,Allowance,,,,,1611; 
Plant patent,Application publication,,,,,1120; 1135; 
Plant patent,Asexual reproduction,,,,,1601; 1605; 
Plant patent,Bacteria,,,,,1601; 
Plant patent,Claim,,,,,1605; 1610; 
Plant patent,Color drawing,,,,,1603; 1606; 
Plant patent,Color identified,,,,,1605; 
Plant patent,Declaration,,,,,1604; 
Plant patent,Definitions,,,,,1601; 
Plant patent,Department of Agriculture,,,,,1608; 1609; 
Plant patent,Deposit,,,,,1605; 
Plant patent,Duplicate papers,,,,,1603; 1605; 1609; 
Plant patent,Elements of application,,,,,1603; 
Plant patent,Examination,,,,,1608; 
Plant patent,Examiner’s amendment,,,,,1610; 
Plant patent,Executive Order,,,,,1608; 
Plant patent,Filing not permitted via EFS-Web,,,,,502.05; 
Plant patent,Issue,,,,,1611; 
Plant patent,Laudatory expressions,,,,,1610; 
Plant patent,Method claim improper,,,,,1605; 
Plant patent,Oath,,,,,1604; 
Plant patent,Parts,,,,,1603; 
Plant patent,Plant varieties excluded,,,,,1601; 
Plant patent,Priority claim,,,,,1613; 
Plant patent,Publication of application,,,,,1120; 1135; 
Plant patent,Report of Agricultural Research Service,,,,,1608; 1609; 
Plant patent,Rules applicable,,,,,1602; 
Plant patent,Signature,,,,,1603; 
Plant patent,Specification,,,,,1605; 1610; 
Plant patent,Specimens,,,,,1607; 
Plant patent,Statutory basis,,,,,1601; 
Plant patent,Term,,,,,2701; 
Plant patent,Tubers,,,,,1601; 
Plant patent,UPOV Convention,,,,,1612; 
Plant patent series,,,,,,901.04; 
P.O. Box,,,,,Mail stop; ,
Post classifier,,,,,,903.08(e); 906; 
Post classifier,Requesting consideration by,,,,,903.08(d); 
Post employment agreement of former Office employee,,,,,,1702; 
Post Grant Review Certificate,,,,,,901.04; 
"Post Office, Depositing papers in",,,,,,502; 
Post Office address,,,,,Correspondence; Mail Stop; ,
Post Office address,Applicant,,,,,409.03(e); 
Post Office address,Attorney,,,,,601.02; 
Postal Service interruptions and emergencies,,,,,,511; 
"Postcard, self-addressed",,,,,,203.08; 503; 601.01(d); 601.01(f); 608.01; 1204; 1901; 1901.05; 
Power of attorney,,,,,,402; 
Power of attorney,Acting in a representative capacity,,,,,402.03; 405; 713.05; 
Power of attorney,Application in interference,,,,,402.08; 
Power of attorney,Application oath or declaration includes,,,,,601.02; 
Power of attorney,Application filed before 09/16/2012,,,,,402.02(b); 
Power of attorney,Application filed after 09/16/2012,,,,,402.02(a); 
Power of attorney,Assignee appoints,,,,,402.07; 
Power of attorney,Assignee revokes,,,,,402.07; 
Power of attorney,Associate attorney,,,,,402.02; 
Power of attorney,Attorney not of record,,,,,402; 405; 714.01(c); 
Power of attorney,Change in plurality of applications or patents,,,,,402; 
Power of attorney,Coinventor,,,,,403; 
Power of attorney,Customer Number,,,,,402; 1807; 
Power of attorney,Death of applicant,,,,,409; 409.01(b); 
Power of attorney,Death of principal attorney,,,,,406; 
Power of attorney,Exception as to registration,,,,,402.01; 402.09; 
Power of attorney,"General, for international application",,,,,402.09; 1807; 
Power of attorney,General requirement,,,,,402.02(b); 
Power of attorney,Ineffective,,,,,402; 
Power of attorney,Joint applicant,,,,,402.01; 
Power of attorney,Limited recognition,,,,,402.01; 
Power of attorney,Naming representative,,,,,402; 
Power of attorney,Notice of revocation,,,,,402.05; 
Power of attorney,Post Office address,,,,,601.02; 
Power of attorney,Provisional application,,,,,103; 
Power of attorney,Registered practitioner,,,,,402; 
Power of attorney,"Reexamination,",,,,,2613; 2622; 
Power of attorney,Revocation,,,,,402.05; 402.07; 402.08; 402.10; 
Power of attorney,Revocation,After Allowance,,,,2501; 2560; 
Power of attorney,Secrecy order applications,,,,,120; 
Power of attorney,Signature requirement,,,,,402.03; 
Power of attorney,Unregistered attorney or agent,,,,,402; 402.01; 
Power of attorney,Withdrawal of attorney or agent,,,,,402.06; 1808; 2560; 
Power of attorney,Withdrawn in patent,,,,,2223; 2560; 
Power to inspect,,,,,,103; 104; 324; 325; 402; 713.05; 
"Power to inspect, approval",,,,,,104; 
"Power to inspect, suspended attorney",,,,,,105; 
Practitioner,,,,,Attorney or agent; ,
Practitioner’s names on patents,,,,,,1309; 
Pre-Grant Publication PG-Pub,,,,,,1120; 1135; 
Pre-Grant Publication PG-Pub,Amendments prior to publication,,,,,1121; 
Pre-Grant Publication PG-Pub,Appendices not published,,,,,1121; 
Pre-Grant Publication PG-Pub,Application in a foreign language,,,,,608.01; 
Pre-Grant Publication PG-Pub,Assignee information published,,,,,1121; 
Pre-Grant Publication PG-Pub,Certification as to intent to file counterpart applications,,,,,1122; 
Pre-Grant Publication PG-Pub,"Claim sets, multiple",,,,,1121; 
Pre-Grant Publication PG-Pub,Computer programs,,,,,1121; 
Pre-Grant Publication PG-Pub,Content,,,,,1120; 1121; 
Pre-Grant Publication PG-Pub,Conversion to provisional to avoid publication,,,,,601.01(c); 
Pre-Grant Publication PG-Pub,Complete application required,,,,,1120; 
Pre-Grant Publication PG-Pub,Copies of published application files,,,,,1128; 
Pre-Grant Publication PG-Pub,Correction of errors in the PG-Pub,,,,,1130; 
Pre-Grant Publication PG-Pub,Correspondence address,,,,,1121; 
Pre-Grant Publication PG-Pub,Correspondence regarding published application,,,,,1134; 
Pre-Grant Publication PG-Pub,Disparaging remarks not published,,,,,1120; 
Pre-Grant Publication PG-Pub,Drawings,,,,,507; 1120; 1121; 
Pre-Grant Publication PG-Pub,Early publication,,,,,1129; 
Pre-Grant Publication PG-Pub,Express abandonment to avoid publication,,,,,502; 1125; 1135; 
Pre-Grant Publication PG-Pub,Express abandonment to avoid publication,Facsimile submission,,,,502.01; 
Pre-Grant Publication PG-Pub,"Fee, publication",,,,,1126; 1133; 1303; 1306; 1306.03; 
Pre-Grant Publication PG-Pub,Forms,,,,,1135; 
Pre-Grant Publication PG-Pub,Inappropriate nonpublication request,,,,,1122; 
Pre-Grant Publication PG-Pub,Material mistake by the Office,,,,,1130; 
Pre-Grant Publication PG-Pub,Nonpublication request,,,,,1122; 
Pre-Grant Publication PG-Pub,Notice of foreign filing,,,,,1124; 
Pre-Grant Publication PG-Pub,Notice of Publication,,,,,1127; 
Pre-Grant Publication PG-Pub,Notice of New or Revised Publication,,,,,1127; 
Pre-Grant Publication PG-Pub,Offensive language not published,,,,,1120; 
Pre-Grant Publication PG-Pub,Public access to published application,,,,,103; 1128; 1132; 
Pre-Grant Publication PG-Pub,"Publication date, projected",,,,,1120; 1122; 
Pre-Grant Publication PG-Pub,Publication fee,,,,,1126; 1133; 1303; 
Pre-Grant Publication PG-Pub,RCEs not published,,,,,1120; 
Pre-Grant Publication PG-Pub,Redacted publication,,,,,1132; 
Pre-Grant Publication PG-Pub,Refund of publication fee,,,,,1126; 
Pre-Grant Publication PG-Pub,Replacement drawings prior to publication,,,,,507; 1120; 1121; 
Pre-Grant Publication PG-Pub,Republication,,,,,1130; 
Pre-Grant Publication PG-Pub,Request for early publication,,,,,1129; 
Pre-Grant Publication PG-Pub,Request for nonpublication,,,,,1122; 
Pre-Grant Publication PG-Pub,Request for redacted publication,,,,,1132; 
Pre-Grant Publication PG-Pub,Rescission of nonpublication request,,,,,1123; 1124; 
Pre-Grant Publication PG-Pub,Residence changed,,,,,719.02; 
Pre-Grant Publication PG-Pub,Sequences published on Internet,,,,,1121; 
Pre-Grant Publication PG-Pub,Status information of published application,,,,,1128; 
Pre-Grant Publication PG-Pub,Substitute specification required,,,,,1120; 
Pre-Grant Publication PG-Pub,"Tables, large",,,,,608.05(b); 
Pre-Grant Publication PG-Pub,Third party inquiries,,,,,1134; 
Pre-Grant Publication PG-Pub,Voluntary publication,,,,,1133; 
Pre-Grant Publication PG-Pub,When published,,,,,1120; 
Pre-Grant Publication PG-Pub,Which applications,,,,,1120; 
"Preamble, design application",,,,,,1503.01; 
"Preamble, effect of",,,,,,2111.02; 
"Preamble, Jepson claim",,,,,,2129; 
Predicted tests in specification,,,,,,608.01(p); 
Preliminary amendment,,,,,,714.01(e); 
Preliminary amendment,Entry denied,,,,,714.01(e); 
Preliminary amendment,Excess claims,,,,,506; 714.01(e); 714.10; 
Preliminary amendment,New matter,,,,,608.04(b); 714.01(e); 
Preliminary amendment,"Non-compliant amendment, treatment of",,,,,714; 
Preliminary handling of public use or on sale,,,,,,2133.03; 2133.03(e)(7); 2152.02(c); 2152.02(d); 
Premature final rejection,,,,,,706.07(c); 
Premature response in,,,,,,2667; 
Primary examiner,,,,,,705.01(a); 706.04; 706.07(c); 706.07(d); 707.01; 710.02(b); 710.02(e); 711.03(a); 713.01; 713.02; 713.10; 714.16; 714.16(d); 714.19; 715.08; 716; 2236; 2248; 2265; 2271; 2271.01; 2636; 2648; 2660; 2671.01; 2671.03; 
Primary examiner,Actions requiring personal attention,,,,,705.01(a); 707.01; 707.09; 713.04; 714.16(d); 1004; 
Primary examiner,Name on file wrapper,,,,,1302.13; 
Print of drawing,,,,,Drawings; ,608.02; 
Print of drawing,Additional,,,,,608.02; 
Print of drawing,Alteration,,,,,608.02(w); 
Print of drawing,Colored,,,,,608.02; 
Print of drawing,Examiner’s notation on,,,,,608.02; 
Print of drawing,Kept in Technology Center,,,,,608.02(c); 
Print of drawing,Marked-up,,,,,608.02(b); 608.02(p); 608.02(t); 608.02(v); 
Print of drawing,Marking,,,,,608.02; 
Print of drawing,Returned drawing,,,,,608.02(y); 
Printed matter nonstatutory,,,,,,706.03(a); 
Printer waiting,,,,,,708.01; 1305; 1309.02; 
Printing practitioners names on patents,,,,,,1309; 
Printing priority,,,,,,1309; 
Prior art,,,,,Reference; ,900; 
Prior art,Admissions as,,,,,706.02; 2129; 
Prior art,Analogous,,,,,2141.01(a); 2143; 
Prior art,Disqualification under pre-AIA 35 U.S.C. 103c,,,,,706.02(l)(1); 706.02(l)(2); 706.02(l)(3); 2136.01; 2141.01; 2146; 
Prior art,Duty of disclosure of,,,,,2001.04; 
Prior art,Effects of international application publication,,,,,1857; 1895.01; 
Prior art,Equivalents,,,,,2144.06; 2183; 
Prior art,Electronic Information Disclosure Statement,,,,,609.07; 
Prior art,Filed on Saturday Sunday or a Federal holiday,,,,,609.04(b); 
Prior art,Foreign application as,,,,,2135.01; 2152.02; 
Prior art,Information reasonably necessary for finding,,,,,704.11; 
Prior art,International application publication,,,,,706.02(a)(2); 2136; 2136.05; 2154.01(a); 2154.01(b); 
Prior art,Kind codes,,,,,901.04(a); 
Prior art,Level of ordinary skill,,,,,2141.03; 
Prior art,Patents as,,,,,706.02(a); 2126; 2132; 2133; 2136; 2141; 2152; 2154; 2158; 
Prior art,Publications under 35 U.S.C. 122b,,,,,1895.01; 2136; 2136.03; 2152.02(b); 2154.01; 
Prior art,Scope and content of,,,,,2141.01; 
Prior art,Scope and content of,Means limitations,,,,2182; 
Prior art,Search,,,,Search; ,900; 
Prior art,Statutory Invention Registrations as,,,,,901.02; 2136; 
Prior art,Suitability of,,,,,2144.07; 
Prior art,Third party submissions,,,,,609; 1134.01; 
Prior art,Used in deciding request for reexamination,,,,,2242; 2642; 
Prior art,Well-known in the art,,,,,2144.03; 
Prior art copies in reexamination,,,,,,
Prior art copies in reexamination,,,,,,2218; 
Prior art filed by protestor,,,,,,1901.02; 1901.03; 
Prior art on drawing,,,,,,608.02(g); 2125; 
Prior art and Section 301 submissions 37 CFR 1.501,,,,,,
Prior art and Section 301 submissions 37 CFR 1.501,,,,,,2202; 
Prior art and Section 301 submissions 37 CFR 1.501,,Content,,,,2205; 
Prior art and Section 301 submissions 37 CFR 1.501,,Copies of prior art,,,,2205; 
Prior art and Section 301 submissions 37 CFR 1.501,,English translations,,,,2205; 
Prior art and Section 301 submissions 37 CFR 1.501,,Explanation of pertinence,,,,2205; 
Prior art and Section 301 submissions 37 CFR 1.501,,Filing and handling,,,,2206; 
Prior art and Section 301 submissions 37 CFR 1.501,,Sample letter,,,,2205; 
Prior art and Section 301 submissions 37 CFR 1.501,,Service on patent owner,,,,2208; 
Prior art and Section 301 submissions 37 CFR 1.501,,Time for filing,,,,2204; 
Prior art and Section 301 submissions 37 CFR 1.501,,,,,,2602; 2646; 2654; 2656; 2657; 
Prior art and Section 301 submissions 37 CFR 1.501,,After the order to reexamine,,,,2602; 2667; 
Prior art and Section 301 submissions 37 CFR 1.501,,After a Notice of Intent to Issue,,,,2687.01; 
Prior art and Section 301 submissions 37 CFR 1.501,,Before the first Office action,,,,2625; 
Prior art and Section 301 submissions 37 CFR 1.501,,Before the order to reexamine,,,,2602; 2654; 
Prior art and Section 301 submissions 37 CFR 1.501,,By another requestor,,,,2602; 2656; 
Prior art and Section 301 submissions 37 CFR 1.501,,By the patent owner,,,,2602; 2656; 
Prior art and Section 301 submissions 37 CFR 1.501,,With the Request,,,,2656; 
Prior art and Section 301 submissions 37 CFR 1.501,,With third party’s comments,,,,2666.05; 2667; 
Prior art statement,,,,,,609; 1893.03(g); 
Prior art statement,Provisional application,,,,,609; 
Prior art statement,Reissue application,,,,,1406; 1410; 1418; 1455; 
"Prior art, statement applying reexamination",,,,,,2217; 
Prior art used in determining reexamination request,,,,,,
Prior art used in determining reexamination request,,,,,,2244; 
Prior art used in determining reexamination request,,,,,,2644; 
Prior examiner’s action,,,,,,704.01; 706.04; 713.01; 
Prioritized examination,,,,,,
Prioritized examination,in new application Track I,,,,,708.02(b); 
Prioritized examination,in RCE PE-RCE,,,,,708.02(b); 
Priority,,,,,,
Priority,Claiming in,,,,,2258.02; 
Priority,Claiming in,,,,,2658; 
Priority,Claiming in reissue application,,,,,1402; 1405; 1417; 
Priority,Entitlement to,,,,,216; 
Priority,Foreign application,,,,Foreign application; ,210; 213; 217; 
Priority,Foreign application,Corrected by Certificate of Correction,,,,1481; 1481.03; 
Priority,Foreign application,Design applications,,,,1504.02; 1504.10; 
Priority,Foreign application,,,,,2258.02; 
Priority,Foreign application,Incorporation by reference,,,,217; 608.01(p); 
Priority,Foreign application,,,,,2658; 
Priority,Foreign application,Proper identification,,,,214.04; 
Priority,Formal requirements,,,,,210; 213; 216; 
Priority,Incorporation by reference to earlier application,,,,,201.06(c); 217; 608.01(p); 
Priority,International application,,,,,1828; 1893.03(c); 
Priority,International application,Corrected by Certificate of Correction,,,,1481; 
Priority,Inventor’s certificate,,,,,213.05; 
Priority,Patent printing,,,,,1302.09; 
Priority,Time charts,,,,,2138.01; 
Priority,Time for filing,,,,,211.03; 214.01; 
Priority document,,,,,Foreign application; ,
Priority Express Mail deposit,,,,,,513; 
Priority Mail Express procedure in,,,,,,2224; 
Priority Mail Express procedure in,,,,,,2624; 2665; 2666; 2666.05; 
Priority Mail Express service,,,,,,502; 506.02; 511; 513; 711.03(c); 1216.01; 2510; 
Priority practice,,,,,Foreign application; ,
Private use,,,,,Public use; ,2133.03(a); 2152.02(c); 
"Proceedings, Termination of",,,,,,711.02(c); 
Process of making and product made,,,,,,806.05(f); 
Processing fee,,,,,,601.01; 601.01(c); 
Processing of reexamination in Technology Center,,,,,,
Processing of reexamination in Technology Center,,,,,,2233; 
Product and process of using,,,,,,806.05(h); 2173.05(p); 
Product by process,,,,,,2113; 2173.05(p); 
Product of human ingenuity,,,,,,2105; 
Product of nature,,,,,,706.03(a); 
"Programs, Computer",,,,,Computer programs or software; ,
Prolix claim,,,,,,2173.05(m); 
"Proof, burden of",,,,,,2112; 2112.01; 2113; 2131; 2141; 2142; 2150; 2163.04; 2164.04; 2182; 2183; 2184; 
Proof of authority of administrator or executor,,,,,,409.01(b); 
Proof of foreign filing,,,,,,214.04; 
Proof of irreparable damage,,,,,,409.03(g); 
"Proof of ownership, reissue application",,,,,,1410.02; 
Proof of unavailability or refusal to sign,,,,,,409.03(d); 
Proper multiple dependent claim,,,,,,608.01(n); 
Property rights statement,,,,,,150; 
Property rights statement,Contents of,,,,,151; 
Property rights under AEC and NASA Acts,,,,,,115; 150; 151; 
Prophetic examples in the specification,,,,,,608.01(p); 
"Proprietary interest, Proof of",,,,,,409.03(f); 409.05; 
Proprietary materials,,,,,Protective order material; Trade secret material; ,
,,,,,Applicant; Inventor; ,
,Appeal brief,,,,,1205; 
,Certificate of mailing,,,,,512; 
,Change of address,,,,,601.03; 
,Death,,,,,409.01(b); 
,Duty of disclosure,,,,,2002.01; 
,Examination of application,,,,,707.07(j); 
,Examiner’s action,,,,,707; 
,Interview,,,,,713.01; 
,Legal representation,,,,,401; 
,Telephone restriction practice,,,,,812.01; 
Prosecution,,,,,,
Prosecution,"Closed, application allowable except for formal matters",,,,,707.07(j); 710.02(b); 714.14; 
