Part,Chapter,Section,Paragraph,Update Status,Title,Links to MPEP,Links to 35USC,Links to 37CFR,Links to Cases and Actions
MPEP,0800,805,,,Effect of Improper Joinder in Patent [R-07.2015],,,,
MPEP,0800,806,,,Determination of Distinctness or Independence of Claimed Inventions [R-08.2012],,,,
MPEP,0800,806.01,,,Compare Claimed Subject Matter [R-08.2012],,,,
MPEP,0800,806.02,,,[Reserved],,,,
MPEP,0800,806.03,,,"Single Embodiment, Claims Defining Same Essential Features [R-08.2012]",,,,
MPEP,0800,806.04,,,Genus and/or Species Inventions [R-08.2012],,,,
MPEP,0800,806.04(a),,,[Reserved],,,,
MPEP,0800,806.04(b),,,Species May Be Independent or Related Inventions [R-08.2012],,,,
MPEP,0800,806.04(c),,,[Reserved],,,,
MPEP,0800,806.04(d),,,Definition of a Generic Claim [R-08.2012],,,,
MPEP,0800,806.04(e),,,Claims Limited to Species [R-08.2012],,,,
MPEP,0800,806.04(f),,,Restriction Between Mutually Exclusive Species [R-08.2012],,,,
MPEP,0800,806.04(g),,,[Reserved],,,,
MPEP,0800,806.04(h),,,Species Must Be Patentably Distinct From Each Other [R-08.2012],,,,
MPEP,0800,806.04(i),,,Generic Claims Presented In a Separate Application After Issuance of Species Claims [R-07.2015],,,,
MPEP,0800,806.05,,,Related Inventions [R-08.2012],,,,
MPEP,0800,806.05(a),,,Combination and Subcombination [R-08.2012],,,,
MPEP,0800,806.05(b),,,[Reserved],,,,
MPEP,0800,806.05(c),,,Criteria of Distinctness Between Combination and Subcombination [R-08.2012],,,,
MPEP,0800,806.05(c)(I),,,SUBCOMBINATION ESSENTIAL TO COMBINATION,,,,
MPEP,0800,806.05(c)(I),p1,,,,,,
MPEP,0800,,p1,,,,,,
MPEP,0800,806.05(c)(II),,,SUBCOMBINATION NOT ESSENTIAL TO COMBINATION,,,,
MPEP,0800,806.05(c)(II),p1,,,,,,
MPEP,0800,806.05(c)(II)(A),,,ABbr/Bsp Restriction Proper,,,,
MPEP,0800,806.05(c)(II)(A),p1,,,,,,
MPEP,0800,806.05(c)(II)(A),p2,,,,,,
MPEP,0800,806.05(c)(II)(A),p3,,,,,,
MPEP,0800,806.05(c)(II)(A),p4,,,,,,
MPEP,0800,806.05(c)(II)(A),p5,,,,,,
MPEP,0800,806.05(c),,,mbination-Subcombination,,,,
MPEP,0800,806.05(c)(B),,,ABsp/ABbr/Bsp Restriction Proper,,,,
MPEP,0800,806.05(c)(B),p1,,,,,,
MPEP,0800,806.05(c)(B),p2,,,,,,
MPEP,0800,806.05(c)(B),p3,,,,,,
MPEP,0800,806.05(c)(III),,,PLURAL COMBINATIONS REQUIRING A SUBCOMBINATION COMMON TO EACH COMBINATION,,,,
MPEP,0800,806.05(c)(III),p1,,,,,,
MPEP,0800,806.05(d),,,Subcombinations Usable Together [R-08.2012],,,,
MPEP,0800,806.05(d),,,"bcombinations, Usable Together",,,,
MPEP,0800,806.05(e),,,Process and Apparatus for Its Practice [R-08.2012],,,,
MPEP,0800,806.05(e),,,ocess and Apparatus,,,,
MPEP,0800,806.05(f),,,Process of Making and Product Made [R-08.2012],,,,
MPEP,0800,806.05(f),,,oduct and Process of Making,,,,
MPEP,0800,806.05(f),,,Notice of Potential Rejoinder of Process Claims,,,,
MPEP,0800,806.05(g),,,Apparatus and Product Made [R-08.2012],,,,
MPEP,0800,806.05(g),,,paratus and Product Made,,,,
MPEP,0800,806.05(h),,,Product and Process of Using [R-08.2012],,,,
MPEP,0800,806.05(h),,,oduct and Process of Using,,,,
MPEP,0800,806.05(h),,,Notice of Potential Rejoinder of Process Claims,,,,
MPEP,0800,806.05(i),,,"Product, Process of Making, and Process of Using [R-08.2012]",,,,
MPEP,0800,806.05(j),,,Related Products; Related Processes [R-08.2012],,,,
MPEP,0800,806.05(j),,,Distinct Products or Distinct Processes,,,,
MPEP,0800,806.05(j),,,termediate-Final Product,,,,
MPEP,0800,806.05(j),,,"bcombinations, Usable Together",,,,
MPEP,0800,806.06,,,Independent Inventions [R-08.2012],,,,
MPEP,0800,806.06,,,.02 Unrelated Inventions,,,,
MPEP,0800,806.06,,,.03 Unrelated Product and Process Inventions,,,,
MPEP,0800,807,,,Patentability Report Practice Has No Effect on Restriction Practice [R-08.2012],,,,
MPEP,0800,808,,,Reasons for Insisting Upon Restriction [R-08.2012],,,,
MPEP,0800,808.01,,,Reasons for Holding of Independence or Distinctness [R-08.2012],,,,
MPEP,0800,808.01(a),,,Species [R-08.2012],,,,
MPEP,0800,808.02,,,Establishing Burden [R-08.2012],,,,
MPEP,0800,809,,,Linking Claims [R-08.2012],,,,
MPEP,0800,809.01,,,[Reserved],,,,
MPEP,0800,809.02,,,[Reserved],,,,
MPEP,0800,809.02(a),,,Election of Species Required [R-08.2012],,,,
MPEP,0800,809.02(a),,,ection of Species; Species Claim(s) Present,,,,
MPEP,0800,809.02(a),,,quiring an Election of Species; No Species Claim Present,,,,
MPEP,0800,809.03,,,Restriction Between Linked Inventions [R-07.2015],,,,
MPEP,0800,809.03,,,"Restriction, Linking Claims",,,,
MPEP,0800,810,,,Action on the Merits [R-07.2015],,,,
MPEP,0800,811,,,Time for Making Requirement [R-07.2015],,,,
MPEP,0800,811.01,,,[Reserved],,,,
MPEP,0800,811.02,,,New Requirement After Compliance With Preceding Requirement [R-08.2012],,,,
MPEP,0800,811.03,,,Repeating After Withdrawal Proper [R-08.2012],,,,
MPEP,0800,811.04,,,Proper Even Though Grouped Together in Parent Application [R-08.2012],,,,
MPEP,0800,812,,,Who Should Make the Requirement [R-08.2012],,,,
MPEP,0800,812.01,,,Telephone Restriction Practice [R-07.2015],,,,
MPEP,0800,812.01,,,"Requirement, When Elected by Telephone",,,,
MPEP,0800,812.01,,,".01 Requirement, No Election by Telephone",,,,
MPEP,0800,813,,,[Reserved],,,,
MPEP,0800,814,,,Indicate Exactly How Application Is To Be Restricted [R-07.2015],,,,
MPEP,0800,814(I),,,SPECIES,,,,
MPEP,0800,814(I),p1,,,,,,
MPEP,0800,814(I),p2,,,,,,
MPEP,0800,814(II),,,INVENTIONS OTHER THAN SPECIES,,,,
MPEP,0800,814(II),p1,,,,,,
MPEP,0800,814(II),p2,,,,,,
MPEP,0800,814(II),p3,,,,,,
MPEP,0800,814(III),,,LINKING CLAIMS,,,,
MPEP,0800,814(III),p1,,,,,,
MPEP,0800,815,,,Make Requirement Complete [R-08.2012],,,,
MPEP,0800,816,,,[Reserved],,,,
MPEP,0800,817,,,Outline of Letter for Restriction Requirement [R-08.2017],,,,
MPEP,0800,817,,,".08 Restriction, Two Groupings",,,,
MPEP,0800,817,,,".09 Restriction, 3rd Grouping",,,,
MPEP,0800,817,,,".10 Restriction, 4th Grouping",,,,
MPEP,0800,817,,,".11 Restriction, Additional Groupings",,,,
MPEP,0800,817,,,.13 Distinctness (Heading),,,,
MPEP,0800,817,,,".21 To Establish Burden AND Requirement for Election and Means for Traversal for all Restrictions, other than an Election of Species",,,,
MPEP,0800,817,,,".27.aia Different Inventors, Common Assignee, Same Invention, Examined under First Inventor To File (FITF) Provisions of the AIA",,,,
MPEP,0800,817,,,".28.aia Different Inventors, Common Assignee, Inventions Not Patentably Distinct, No Evidence of Common Ownership as of the Effective Filing Date of the Claimed Invention, Examined Under First Inventor to File (FITF) Provisions of the AIA",,,,
MPEP,0800,817,,,".23.02 Joint Inventors, Correction of Inventorship",,,,
MPEP,0800,818,,,Election and Reply [R-07.2015],,,,
MPEP,0800,818.01,,,Election in Reply to a Restriction Requirement: Express [R-07.2015],,,,
MPEP,0800,818.01(a),,,Reply Must be Complete [R-07.2015],,,,
MPEP,0800,818.01(b),,,"Election is Required, Even When Requirement Is Traversed [R-07.2015]",,,,
MPEP,0800,818.01(c),,,Traverse is Required To Preserve Right of Petition [R-07.2015],,,,
MPEP,0800,818.01(c),,,Election Without Traverse Based on Incomplete Reply,,,,
MPEP,0800,818.01(d),,,Traverse of Restriction Requirement With Linking Claims [R-07.2015],,,,
MPEP,0800,818.02,,,Election Other Than Express [R-07.2015],,,,
MPEP,0800,818.02(a),,,Election By Originally Presented Claims [R-07.2015],,,,
MPEP,0800,818.02(b),,,Generic Claims Only — No Election of Species; Linking Claims Only – No Election of Invention [R-07.2015],,,,
MPEP,0800,818.02(c),,,Election By Optional Cancellation of Claims [R-07.2015],,,,
MPEP,0800,818.02(d),,,"Election By Cancellation of Claims, Lacking Express Election Statement [R-07.2015]",,,,
MPEP,0800,819,,,Office Generally Does Not Permit Shift [R-07.2015],,,,
MPEP,0800,820,,,[Reserved],,,,
MPEP,0800,821,,,Treatment of Claims Held To Be Drawn to Nonelected Inventions [R-07.2015],,,,
MPEP,0800,821.01,,,After Election With Traverse [R-07.2015],,,,
MPEP,0800,821.01,,,Answer to Arguments With Traverse,,,,
MPEP,0800,821.01,,,Claims Stand Withdrawn With Traverse,,,,
MPEP,0800,821.01,,,"In Condition for Allowance, Non-elected Claims Withdrawn with Traverse",,,,
MPEP,0800,821.02,,,After Election Without Traverse [R-07.2015],,,,
MPEP,0800,821.02,,,.01 Election Without Traverse,,,,
MPEP,0800,821.02,,,.02 Election Without Traverse Based on Incomplete Reply,,,,
MPEP,0800,821.02,,,Claims Stand Withdrawn Without Traverse,,,,
MPEP,0800,821.02,,,"Ready for Allowance, Non-elected Claims Withdrawn Without Traverse",,,,
MPEP,0800,821.03,,,Claims for Different Invention Added After an Office Action [R-08.2017],,,,
MPEP,0800,821.03,,,Election by Original Presentation,,,,
MPEP,0800,821.03,,,"Canceled Elected Claims, Non-Responsive",,,,
MPEP,0800,821.04,,,Rejoinder [R-08.2012],,,,
MPEP,0800,821.04(a),,,Rejoinder Between Product Inventions; Rejoinder Between Process Inventions [R-07.2015],,,,
MPEP,0800,821.04(a),,,"ected Invention Allowable, Rejoinder of All Previously Withdrawn Claims",,,,
MPEP,0800,821.04(a),,,"ected Invention Allowable, Claims Stand Withdrawn as Not In Required Form",,,,
MPEP,0800,821.04(a),,,"ected Invention Allowable, Some Claims No Longer Considered Withdrawn",,,,
MPEP,0800,821.04(a),,,"ected Invention Allowable, Non-elected Claims Canceled, Other Issues Remain Outstanding",,,,
MPEP,0800,821.04(a),,,"ected Invention Allowable, Non-elected Claims Canceled, Before Final Rejection, No Outstanding Issues Remaining",,,,
MPEP,0800,821.04(a),,,"Elected Invention Allowable, Non-elected Claims Canceled, After Final Rejection, No Outstanding Issues Remaining",,,,
MPEP,0800,821.04(a),,,"Condition for Allowance, Non-elected Claims Withdrawn with Traverse",,,,
MPEP,0800,821.04(b),,,Rejoinder of Process Requiring an Allowable Product [R-08.2012],,,,
MPEP,0800,821.04(b),,,"lowable Product, Rejoinder of at Least One Process Claim, Less Than All Claims",,,,
MPEP,0800,821.04(b),,,"lowable Product, Rejoinder of",,,,
MPEP,0800,822,,,Claims to Inventions That Are Not Patentably Distinct in Plural Applications of Same Applicant or Assignee [R-08.2017],,,,
MPEP,0800,822,,,".29 Patentably Indistinct Claims, Copending Applications",,,,
MPEP,0800,823,,,Unity of Invention Under the Patent Cooperation Treaty [R-07.2015],,,,
